sex	reps
3w, 1aQ, 3m	1
40 H, 3 M, 13 I	1
42 sex not recorded	1
44 hembra, 12 macho, 2 juveniles	1
44w	5
48u	5
49 males, 7 females	1
49mi, brood	2
4M 6H	5
4m 17f	1
5 females, 5 males	4
5 male 3 female	3
53w, brood	1
55 hermafroditas	1
5Females (3 ovigerous)	1
5m, 1f	1
5w, 20m	1
6 HEMBRAS, 1 MACHO	2
6 eks.	5
6H, 6M	4
6M 2H 5O	1
6M 7O	1
6m,8f	4
6w, >15l, 2p	1
7 H, 1 I	1
70 hembras	4
76f	1
7m,10f	2
7mi	7
82w	1
86u	1
9 hembras, 7 machos, 3 Indiferenciados	1
999 undetermined	2
;;; Female; Male; Female; Male; Female; Male	1
>10w, 2aq, 2m	1
>10w, >3aQ, >3m	2
Adult male genitalia	3
C&S, 17.4 mm svl	1
Cryptogram Germany Fasc. 54 (251-275)	25
Decades of North America Lichens 341-360	19
F; ser-sec head only	1
Female; Female;;	6
HEMBRAS 14, MACHOS 1	1
HEMBRAS 16, MACHOS 3	1
Hembra con epipoditos	1
Hermafroditas.	102
Ind	1591
Lichenotheca	1
M by plumage *	3
M; SV 17.7; C&S  + skin	1
M; SV 26.9; C&S	2
M; SV 34.2; C&S	3
M; SV 44.5; C&S	2
M; SV 65.5; C&S;  + skull	1
M; skull, caudal vert, skin	6
MAle	1
Male & female	1
Skel, M;	1
TL 2070	1
adult female:4; adult male:12	1
adult male:10; adult female:4	1
adult male:31; adult female:1	1
ca 50	1
embryo; C&S	4
female ('not breeding' on label)	2
gravid female	1
gyne, worker	1
juv; C&S; SV 26.7	1
larvae, 10 days	1
larvae, stage 45, SV 17.6, TL 11.7; C&S	1
male 126|female 47	1
male 12|female 1	4
male 16|female 29	1
male 1|female 41	1
male 2|unknown 2	4
male 32|female 3	1
male 3|female 45	1
male 4|female 28	1
male 7|female 7	3
males: 0, females:13	1
minor, major worker, queen, male	1
queen, microgyne, worker	2
right hind leg of delate Queen	2
skel (dry)	1
teneral:3; adult female:11; adult male:10; adult:55	1
tuburculate male	2
unknown , male	11
workers, alate queens	1
--	42246
09 F; 07 M; 16 total	1
1 Female, 4 Immatures	1
1 Hembra ovígera, 23 Hembras ovígeras	1
1 MACHO Y 6 HEMBRAS	1
1 Male, 3 Females	15
1 dealate queen, 5 worker	3
1 ephippium	1
1 female, 1 juvenile	20
1 hembra, 18 machos	4
1 macho, 1 fêmea	126
1 macho, 3 hembras.	2
1 males, 0 females	264
1 tritoninfa, 1 deutoninfa, 1 fêmea	1
10 MACHOS	2
10 Machos, 21 Hembras ovígeras, 71 Hembras	1
10 males, 110 females (approximately)	1
10M	9
11 H, 3 I	1
11 Hembras y 6 Machos	2
11 Machos, 8 Hembras ovígeras, 8 Hembras	1
110 undetermined	6
11M 6H 8O	1
11m 12f	3
12 Indeterminate	16
12 machos, 3 fêmeas	1
12 male, 13 female	1
12m 2f	1
13 Hembras y 2 Machos	1
130m 111f	1
136m41f19n	1
13H, 1M	1
141 undetermined	7
15 H, 125 M, 17 I	2
15 Hembras	10
16 Males, 2 Females	1
16M 1H 22O	1
172 undetermined	1
17m 9f	2
17m,3f	1
18 Hembras y 21 Machos	1
18 spec.	1
1m, 1dQ	2
1w (missing head and thorax)	1
1w major (specimen lost)	1
2 MACHOS 9 HEMBRAS	4
2 Males, 6 Females, 1 Immature	1
2 dealate queens, 28 workers	2
2 female, 3 male	1
20 male5 female	1
206 H, 43 M, 25 I	1
22 undetermined	186
23 MACHOS 15 HEMBRAS	1
23 hermafroditas	6
23 male; 5 female	1
24 H, 58 M, 12 I	1
24 male; 4 female	3
24m 23f	1
26 hembras	24
26M 5H 21O	1
27 male2 female	1
27 male; 1 female	1
27w	16
280 undetermined	2
28m 5f	1
29 Indeterminate	1
298 H, 63 M, 2 I	1
2M 5H 5O	1
2dQ, 2w	6
2w, 1p	4
2w; 1dq	1
3 Male, 2 Female	1
3 dealate queens, 9 workers	2
3 eks	4
3 fêmeas com jovens	1
3 machos; 5 hembras	1
30 masculinos, 1 femenino, 20 estériles, 23 sexo n	1
30 sex not recorded	5
34 hembras, 6 machos	1
35 H, 7 M	1
35w, 2dQ	1
36 H, 17 M, 12 I	1
36 Hembras y 41 Machos	1
36 fêmeas	1
37 H, 9 M	1
39 Hembras	2
39H	1
3M 1H 4O	3
3Q, 4w, 2m	1
3dQ	37
3m 3f apt	1
3♀ / ♂	1
4 hembras, 23 machos	1
4 machos, 9 hembras	1
4 male7 female	4
40 hembras, 9 machos	1
415m 502f	1
44 H, 25 M	1
44 female	2
4H	41
4aq, 2m(1), 1aq, 2m(2)	1
4f 2n	1
4m 1f	74
4w, 1aQ	1
4w, larvae	1
5 No identificados	2
50 male; 38 female	1
53 hembras, 9 machos	1
53 undetermined	27
59f	2
5H, 11M	1
5M, 2J	1
5Q, 3w	1
5w (missing antenna)	1
5w, 3m	3
6 Fêmeas, 8 Machos	1
6 H, 1 M, 16 I	1
6 machos, 3 hembras	3
62 hembras, 92 machos	1
69u	2
7 HEMBRAS, 2 MACHOS	1
7 Hembras y 7 Machos	5
7 hembras, 2 machos	38
7 males, 24 females	1
74H, 4M	1
7m 15f	3
8 Hembras y 64 Machos	1
8 male; 15 female	1
84 H, 49 M,7 I	1
85 sex not recorded	1
8F	2
9 Hembras y 3 Machos	4
90 females	1
9H, 4M	2
9M 1O	1
9m 8f	8
9m, 25w	1
9m,2f	8
>10w, 4aq, 50m(1), 2w(2)	1
>30w, 32aq, 17m	1
>450w	1
>5w, l, p	3
Adult worker soldier	54
Bando	5
C&S young	12
Couple	1
EXUVIA PUPAL	3
F, DN, PN, L	1
F; SV 20.2; C&S;  + skin	1
F; SV 70.2; C&S	1
F; SV 84.0 ; skel	1
F; skull, shell	1
Female; Male; Male	7
Females, 10; Males, 2; Unkown	1
Females, 6; Males, 1; Unknown	1
HEMBRAS 16, MACHOS 4	3
Hembra y Macho	14
Indeterminados	74
Lichenes Exsiccati Fasc.  III (81-100)	20
Lichens Alpium Fasc. IV	16
Lichens of Norht America	1
M; , ser-sec head	1
M; 2n	9
M; SV 21.5; C&S  + skin	1
M; SV 77.5; skel	1
M; SV 94.0; skel	2
M; TL 1540 , T 202	1
Mâle : sous le socle	1
SV 307; C&S	1
TL 1525  T 256	1
adult female:1; undetergent:1	1
adult female:7; adult male:5; adult:7	1
adult male:10; adult female:5	6
adult male:11; undetergent:9	1
adult male:5; adult female:5; adult:14	1
age 99 days	1
dQ?	2
female (fide Sclater 1888, Cat. Bds. Brit. Mus., 14 p.66)	2
female: 19 | male: 21	1
female: 37 | male: 41	1
female: 4 | male: 12	1
gaster only	1
larvae, stage 39, SV 21.7 TL 54.4; C&S	1
larvae, stage 42, SV 14.6, TL 38.1; C&S	1
larvae, stage 46, SV 26.1; C&S	1
machos (2), hembras (1)	17
male 0|female 1	1
male 10|female 20	1
male 12|female 2	1
male 12|female 24	1
male 1|female 3|unknown 1	1
male 1|male 1	7
male 28|female 25	1
male 2|female 25	1
male 2|unknown 3	1
male 35|female 111	1
male 40|female 14	1
male 7|female 8	5
male; intersex	2
no indic.	6
skull, skin	1
teneral:12; adult female:3	1
teneral:1; adult male:1; adult female:2; adult:7	1
undetergent:8; adult male:2; adult:2	1
worker/male/queen/brood	2
workers, Hemiptera	1
"1 macho, 1 hembra"	5
# males: 1; # females: 8	1
# males: 2; # females: 1	1
(m) see note	2
0 sex not recorded	31
00 F; 00 M; 24 total	2
00 F; 07 M; 07 total	2
03 M; 01 F; 04 total	5
1 FEMALE,	3
1 H, 3 M	13
1 Hembra y 7 Machos	13
1 hembras y 2 machos	1
1 macho y 9 hembras	1
1 male, 2 workers	1
1 male, 20 females	1
1 males,1 females	44
10H, 7M	1
11 Males, 4 Females	1
110 hermafroditas	1
11M 448O 1J	1
11M 55H	1
11m,11f	1
12 H	7
12 Hembras y 8 Machos	2
12 hembras y 1 macho	1
120 hembras	1
128 H, 10 M	1
12H, 12M	3
12m 3f n	1
144 hembras	1
14m 10f	6
150m	2
17 male; 10 female	1
18 HEMBRAS, 9 MACHOS	1
18 hembras, 9 machos	3
18J	1
19H, 21J	1
19w, 1dQ,2l	1
1M 1H 5O	1
1M 4O	2
1Q (head only)	4
1Q (missing gaster)	1
1aQ, 1w, 1m	141
1dq, 15w, brood	1
1dq, 39w, brood	1
1m + 4f	2
1m 1f i parring	1
1m 2n?	1
1m,5f	40
1u,3f	1
1w (PPND or 1 leg destructive)	1
1w (thorax only)	4
1w, 1m (gaster detached)	4
2 Female, 2 Indeterminate	4
2 Hembras. 1 Macho	1
2 Males, 1 Female, 1 Sub-adult Female	1
2 adultos + 6 subadultos	1
2 dealate queens, 5 workers	2
2 fêmas, 2 machos	1
2 fêmeas, 1 trito, 6 protoninfas	1
2 immatures	2
2 machos.	1
2 males, 22 females	1
20M 1O	1
21 male16 female	1
22 H, 4 M	1
23 H, 1 M	3
23 females; 2 males	1
23M 7H	1
23M 9H 7O	1
24 H, 6 M, 1 I	1
24 hembras, 11 machos	1
24 machos	1
25 hembras, 50 machos	1
27 Hembras y 35 Machos	1
2H, 1J	3
2Q, 3w, 1m	1
2Q, 9w	1
2aQ, 6m, 5w	1
2m 1f 3n	1
2m,20f	1
2w, 1q	1
2w, >15l	1
3 macho, 21 hembra, 1 juvenil	1
30 female	1
32m 27f	1
37 Hembras y 14 Machos	1
38 H, 16 M	1
39 larvas	1
3H, 1 M	1
3aQ, 49w, brood	1
3w (1w detached)	2
3 males, 5 females	1
4 Hembras ovígeras, 6 Hembras	1
4 Hembras y 10 Machos	11
4 Machos	149
4 Machos, 1 Hembras ovígeras, 6 Hembras	1
4 males, 6 workers	1
42 hembras, 35 machos	1
43 Males, 16 Females	1
44 Hembras y 45 Machos	1
46 H, 13 M	1
46 females	1
48w	3
4M 10O	1
4Q, >5w, 3m	2
4m 9f 3n	1
4m4ff	1
5 Hembras y 20 Machos	2
5 females; 17 males	1
5 females; 2 males	7
5 machos,5 hembras	1
50 hembras, 49 machos	1
50f,1m	14
53M 4H 56O	1
58 hembras, 10 machos	1
5M 1H 3O	2
5M 4H 5J	1
5m, 5f	1
60 hr larvae	1
68 H, 40 M	1
7 Hembras y 17 Machos	2
7 male3 female	3
7 males, 7 females	1
7f	159
8 H, 4 M, 1 I	2
8 Hembras y 9 Machos	1
8 MACHOS	3
8 females, 4 males	4
8 male 28 female	1
8M 5H 2O	2
9 hembras.	1
94 hembras	2
; male; Unknown	1
>10w(1), 3w, 1dq(2)	1
>10w, >5p	1
>20w(1), 4w(2)	2
>5w, 2m	10
Adult queens	1
Adults	4
F; SV 33.2; C&S	1
F; SV 46.0; C&S	1
F; SV 48.1; skel	1
F; SV 87.0; C&S;  + skull	1
Female With Eggs ?	2
Females, 16; Males 1; Unknown	1
Femenino visita	1
Femenino.	12
HEMBRAS 17, MACHOS 17	1
INDIFERENCIADOS	2
Lichenes Bükkenses Exsiccati	2
Lichenes Fenniae Exisiccati	5
Lichenotheca Fennica	431
M, F	28
M, TN, DN, PN	1
M; C&S; SV 55.7	1
M; SV 20.1; C&S  + skin	1
M; SV 38; C&S	1
M; TL 1506 + 310	1
Un Macho dos hembras	1
adult female:2; adult:2	1
adult male:2; adult female:3; adult:7	1
age 102 days	2
c	6
f, i	1
female: 55 | male: 24	1
feminino	145
fm	6
her	1
larvae , meta-young	47
larvae , young	23
male (juv.)	1
male 12|female 3	2
male 1|female 43	1
male 1|male 2	1
male 2, multiple 2	1
male 2|unknown 4	2
male 5|female 5|unknown 2	1
male 7|female 9	2
male; female; male; female; male	1
male; male;;	15
males: 0, females:15	1
queen, ergatogyne, worker	1
queen, major worker	1
recorded as unknown; male ?	4
teneral:3; adult male:1	1
worker, gryllid prey	1
# males: 2; # females: 2	6
00 F; 00 M; 10 total	13
1 Hembra ovígera, 4 Hembras	1
1 W	458
1 fêmea, 4 machos	2
1 hann obs.	1
1 hembra, 6 ND	1
1 hembra, 7 machos	14
1 hembra; 3 indeterminados	2
1 hembras y 2 indeterminados	1
1 macho, 1 ND	1
1 macropterous male, 2 brachypterous females	2
1 male; 9 female	2
10 MACHOS 15 HEMBRAS	1
10 females; 58 males	1
10 machos, 10 fêmeas	2
105 hembras, 32 machos	1
106 H, 52 M, 121 I	1
108 hr larvae	1
11 MACHOS 12 HEMBRAS	2
11 females; 2 males	1
110	1
11m 16f	1
12 H, 8 I	1
12 I	1
12 Indeterminado	2
120m 107f	1
12m 6f	2
13 H, 12 M	2
13 MACHOS 7 HEMBRAS	1
13 hembras	77
13 hembras, 30 machos	1
14 Hembras y 12 Machos	3
14 hembras, 46 machos	1
14M	4
14M 15H	1
15 hembras, 3 machos	6
16 Machos, 3 Hembras ovígeras, 11 Hembras	1
17 deuto, 3 proto e 132 tritoninfas	1
18 hatchlings	1
18 hembras, 15 machos	2
19m 21f	2
1H, 40M	1
1aQ, 1w (gaster detached)	2
1f macr 1f apt	1
1m 11n	1
1s, 3w	3
1w / RJGF-651 (PPND extraction of voucher)	1
1w, 1s, 1dq	1
1w,1w	1
2 MACHO 2 HEMBRAS	1
2 Machos y 1 Hembra	6
2 females, 1 juvenile	8
2 females; 6 males	5
2 machos, 1 fêmea (ovada)	1
2 male; 8 female	4
2 males + 1 female	1
2 males, 2 females, 2 juveniles	1
2 males, 9 females	3
20 MACHOS 9 HEMBRAS	1
20 hembras y 15 machos	1
21 hembras y 25 machos	1
22m 10f	1
23 H, 20 M	1
24m 27f	1
24w, 7p	1
28 H, 21 M, 3 I	1
29 Hembras y 18 Machos	1
2F, 3M, 1?	1
2ma, 4mi	1
2w, 1aq, 1m	6
3 Female, 2 Male, 3 Indeterminate	1
3 Ind.	1
3 Machos, 4 hembras	2
3 male2 female	37
3 male; 7 female	6
30 hembras, 15 machos	2
30m	18
33 H, 10 M, 9 I	1
33 Hembras y 19 Machos	1
35 H	2
36 mm TL specimen is a female with eggs	2
3M+3F	1
3m, many w, brood	1
4 Female, 7 Male	1
4 male; 6 female	4
40 hembras, 25 machos	1
42 hembras, 21 machos	1
4J	10
4m 11f 3n	1
4m 5f	59
5 MACHOS 4 HEMBRAS	15
5 hembras, 6 machos, 10 Indiferenciados	1
5 machos y 45 hembras	1
5 male; 5 female	16
5 males, 17 females	2
50 hembras, 35 machos	1
57 machos, 57 fêmeas	2
5dq	1
6 Machos, 2 Hembras ovígeras, 6 Hembras	1
6 im	10
6 male; 4 female	8
60 H, 9 M	1
60 male; 2 female	1
61 H, 6 M	1
69w	1
6m 1f 1n?	1
6mi, brood	2
7 Hembras, 1 Macho	3
7 male; 3 female	19
7M 1H 6O	1
7M 4H	3
7f,5m,11u	1
7m 19f	1
8 Female, 7 Male, 9 Indeterminate	1
8 Hembras y 1 Macho	2
8 male; 2 female	14
864 undetermined	1
8H	6
8m 6f 1nV	1
8w, 5l	1
9 Males, 8 Females	2
9 male; 1 female	16
9 tritoninfas	4
94 H, 35 M	1
9m,6f	4
>5w	545
Boreali-Americani 61-80	9
C&S, f	1
F; SV 114.6; skel	1
F; SV 119.5; skel	1
F; SV 19.9; C&S  + skin	1
Female With Eggs	8
Females, 44; Males	1
Femelle : Individu à gorge noire.	1
HEMBRAS 12, MACHOS 0	1
HEMBRAS 17, MACHOS 18	1
HEMBRAS 54, MACHOS 13	1
Hembra y macho	16
Hembra, No Aplica	31
Intersex	4
Lichens Alpium Fasc. IX	19
M; 1415 , 210	1
M; SV 20.2; C&S	1
M; SV 43.3; C&S	1
M; SV 64.5; skel	1
M; SV 94.9; C&S	1
Monoico/Femenino	2
Monoico/Masculino	2
SV 159.1; C&S	1
Undet	17
adult female:2; adult:3	1
adult male:10; undetergent:11	1
adult male:25; adult female:5	3
adult male:37; adult female:2; undetergent:44	1
adult male:8; undetergent:7	1
d	4140
female: 1 | male: 20	6
female: 28 | male: 14	1
female: 33 | male: 58	1
machos (2), hembras (5)	3
machos (20), hembras (21)	1
machos (7), hembras (4)	1
male 12|female 4	4
male 19|female 9	1
male 1|female 1|unknown 1	10
male 1|female 44	1
male 1|male 3	1
male 28|female 27	1
male 2|female 2|unknown 9|unknown 4	1
male 40|female 16	1
male 54|female 51	1
male 56|female 55	1
male 86|female 49	1
male 9|female 316	1
male: 9 | female: 46	1
male; Unknown	7
multiple 1 male, 4 juvenile	1
skin;  + skull	3
teneral:1; adult female:1; adult:5	1
teneral:5; adult male:82; adult female:24; adult:39	1
workers, male	2
workers, male, brood	1
young, TL 12.2; C&S	1
æg/nymfer	1
0 males,2 females	323
00 F; 04 M; 04 total	24
00 M; 20 F; 20 total	1
1  female	2
1 Macho, 4 hembras	1
1 Male, 2 Females, 1 Sub-adult Female	1
1 Sub-Male, 2 Sub-Females	1
1 exuvia, flere imag	1
1 fêmea, 1 deutoninfa	4
1 hann, 3 hunner.	1
1 hembra, 1 macho	2690
1 macho, 6 hembras	2
1 male 5 female	2
1 male1 femalef	1
10 male; 15 female	1
10ma	1
11 Machos, 9 Hembras ovígeras, 1 Hembra	1
11 females, 8 males	2
110 male; 38 female	1
114 workers	1
11m, 19f	1
11m,15f	1
12 hembras, 5 machos	4
139 H, 62 M, 4 I	1
13m	28
14m 14f	4
15 male	15
15MACHO;10HEMBRA	1
16M 13H 2O	1
16m 27f	1
17 H, 11 M	1
17 hembras, 4 machos.	1
18 hembras y 6 machos	1
1811 undetermined	1
187 tritoninfas	1
19 H, 22 M	1
19 hembras, 17 machos	1
190 H, 121 M	1
1M, 1F	3
1aq, 10w	1
1dQ, 15w, 20l	1
1dQ, w	2
1m 1f apt 3n	1
1m,9f	7
1n 2f brach 3n ?	1
1puM	1
1w, 1Qp, 2wp, 1mp	1
1w, 2larvae	1
2 H, 8 M	2
2 Machos, 7 Hembras ovígeras, 4 Hembras	1
2 female 2 male	3
2 hembra	1
2 hembras, 13 machos	1
2 machos 1 hembra	5
2 machos, 6 fêmeas, 2 jovens	1
2 males pharate adult, 1 female pharate adult	4
20 juv	1
200 H, 4 M	1
20M, 13H	1
21 Hembras y 2 Machos	1
21 males, 23 females	1
215 H, 141 M, 5 I	1
23 H, 9 M	1
24 H, 6 M	4
24 hembras, 19 machos	1
24 male, 0 female	1
25 H, 3 M	4
25 hembras, 5 machos	2
26H, 37M	1
27 H, 5 M	1
27m 25f	1
28 H, 2 M	3
2H, 5J	1
2m 1f 7n	1
2w, 1s	89
3 H, 5 M	6
3 females, 2 immatures	1
3 ninfas, 2 machos	1
30n	1
31 male	1
31m,2f	2
320	1
33 females	1
35M 68H	1
39 Hembras y 34 Machos	1
3F, 3M	12
3Females/2Males	1
3H 9O	1
3M 4H 2O	1
3u,8m	1
4 Fêmeas, 3 Machos	1
4 H, 2 M	36
4 Hembras, 2 Machos	2
4 Machos, 1 Hembra ovígera, 2 Hembras	2
4 Male	1
4 hembras, 4 machos	58
4 sex not recorded 2 female	1
40w, brood	1
436 undetermined	1
43m 63f	2
45 H, 32 M	1
4aQ, 40w	1
4f 27n	1
4m,5f,2u	1
4w, 1dq	5
4w, 5 larvae	1
5 H, 15 M, 2 I	1
50w(1), 3w(2)	1
513 undetermined	1
51m	8
59m 55f	1
5MACHO;8HEMBRA	1
5m macr 5f macr	1
6 Hembra	1
6 deuto, 4 proto e 2 tritoninfas	1
621 undetermined	1
652 undetermined	1
6MACHO;12HEMBRA	1
7 H, 1 M	17
70 Hembras	1
71 H, 132 M	1
765 tritoninfas	1
7w(1), 1w(2)	4
8 females + 1n	1
8 females, 3 juveniles	1
8 fêmeas adultas	1
8 male 6 female	1
80 hembras, 33 machos, 919 Indiferenciados	1
81 hembras	4
9 machos, 8 fêmeas	2
>10W, 3aq	1
>15w, >15l, 15p	1
>20w, 1dq, 9m	1
C&S; M;	1
Desconocido, Hembra	62
F; SV 28.4; C&S	1
F; SV 30.34; C&S	1
F; SV 51.4; C&S	2
F; SV 63.0; C&S;  + skull	3
F; TL 1712 , T 266 , 11 embryos	1
F; TL 1850 , T 222	1
F; TL 316, T 70; skin only;  + skel	1
Female; Female	103
Flora Hungarica exsiccata	2
Flora Suecica	1
Fêmea (Operária)	23
HEMBRAS 12, MACHOS 1	1
Herborizado	1
Jesus-Junior, M. M. B. G.	2
Juvénile	1
Lichenes Boreali-Americani Dec. XXVII (261-270)	9
M; SV 30.5;  + ser-sec 4th right toe	1
M; SV 34.8; C&S	1
M; SV 36.8  + ser-sec 4th right toe	1
M; SV 52.4; C&S	1
M; SV 57.9; C&S	1
M; SV 70.0; C&S	2
M; SV 96.5; C&S;  + skull	1
M?; SV 31.4; C&S	1
Macho, No Aplica	3
SV 337; C&S	1
SV 63.8; C&S	1
Steril	114
Tag tied to fish specifies sex is male.	2
Xavier F°, F. F.; Godoi, F. S. P.	1
[female?]	91
adult female:6; adult male:6; adult:26	1
e	12
male 109|female 35	1
male 12|female 27	1
male 12|female 5	2
male 13|female 86	1
male 190|female 20	1
male 1|female 1|unknown 2	7
male 2|female 66	1
male 3|female 2|unknown 1	1
male 56|female 18	1
male;; female	12
no aplicable | desconegut	7
pre macho	2
queen headcapsule	1
remains of 1aQ, 1wing 1antenna	1
thorax and abdomen of male (no head)	1
unfertilized eggs , early larvae	1
worker, pupae	6
workers	164
young, TL 21.3; C&S	1
00 F; 00 M; 27 total	1
09 F; 01 M; 10 total	1
1 Female, 2 Immatures	7
1 Hembra y 15 Machos	4
1 MACHO 3 HEMBRAS	42
1 deuto e 1 protoninfa	2
1 female, 1es	2
1 female, 3 males	8
1 female: right legs	1
1 macho y 1 hembra	36
1 semiadulto e 3 juvenils	1
1 tritoninfa,1 protoninfa	1
10 H, 6 M	4
10 machos	1254
10M 2H	1
11 H, 3 M	4
112	2
116 undetermined	6
12m 21f10n	1
12m,4f	1
12m33f 13n	1
12u,2f	1
13 HEMBRAS	2
13 males, 7 females	2
13H, 9M	1
13n	4
14 Machos	8
147 undetermined	3
15 Hembras y 6 Machos	1
150	1
16 Hembra	1
16 MACHOS 2 HEMBRAS	1
168 H, 35 M	1
178 undetermined	1
18M	1
19m 25f	2
1Q, >5w, 1m	1
1Qp, 2w, 2wp	1
1a 4n	3
1dQ, 10aQ, 3m, 62w, brood	1
1dQ, 1ma, 1mi	4
1dQ, 30l, 10p, 30w	1
1w (head detachd)	1
1w (missing head + gaster)	3
1w major (gaster detached)	3
1w major, 2w, 1m	5
1w, 1dQ, 1m	2
1w, 1m (male missing gaster)	1
1w, 1w, 1w	1
2 hembras y 4 machos	7
20 HEMBRAS, 23 MACHOS	1
20w, 1aQ	1
224 undetermined	1
22mi	1
23 male	6
25 females; 72 males	1
25H, 20M	1
26 Hembras	5
269 tritoninfas	1
28 undetermined	119
286 undetermined	1
2H, 1M	139
2M 1H	93
2aQ, 1dQ	12
2dQ (1Q missing gaster)	1
2dq, 6w	1
2m 1f nykl	1
2m 4f 1n	2
2ma, 22mi, brood	1
2w, 2wp	6
3 Female, 4 Male, 1 Indeterminate	1
3 Males, 1 Sub-Male	1
3 fêmeas desovadas	1
3 hembras, 15 machos	2
3 machos, 9 fêmeas	1
30 tritoninfas	1
301 undetermined	1
34m	10
35m 67f	1
37 Hembras y 59 Machos	1
37 hembras	12
3m, >10w	1
3mm3ff	1
3w (missing all legs on left side)	1
4 hembras, 2 ND	1
440 undetermined	1
45 Indeterminate	2
48 H, 16 M, 1 I	1
4M 2O	8
4m 9f	17
4m,3f	45
4u,1f	2
5 females; 5 males	1
5 hembras, 11 machos	3
5 hembras, 7 machos, 4 Indiferenciados	1
5 machos, 3 fêmeas	5
5 males, 4 females	3
5 workers	21
59 undetermined	21
5M 4H 1O	4
5w, brood	7
6 H, 10 M	2
6 males, 14 females	1
61 H, 11 M	1
66 MACHOS 43 HEMBRAS	1
6F, 1M	2
6H, 1 M	1
6w, 4aq(1), 1w, 1s, 1dq(2)	1
7 sex not recorded1 male	1
72m	1
77 Hembras y 57 Machos	1
7M 8H	1
7M,6F	1
8 H	15
8 HEMBRAS, 3 MACHOS	1
8 Hembras ovígeras, 7 Hembras	1
8 Hembras y 13 Machos	3
8J	9
8m 21f	2
8w, 1p	1
9 larvas	1
90w, 10p, 5l	1
>10w	242
C&S F, SV 24.5	1
C&S; F; SV 33.7	1
California Lichens	11
Cryptogram Germany Fasc. 9 (26-50)	25
F; SV 19.9; C&S	1
F; SV 32.0; C&S	2
F; TL 1862 , T 280	1
Female; Male; male	1
Ferreira, Osmaildo	1
Gravid Females	2
HEMBRAS 42, MACHOS 30	1
HEMBRAS 54, MACHOS 15	1
Large-Black Male	2
Lichenes Boreali-Americani Dec. XXIII (221-230)	10
Lichenes Rariores 1-200	7
Lichenes Sinenses Exsiccati No. 1-10	10
M+juv.M+juv.	1
M; SV 28.2; C&S	2
M; SV 33.0; C&S	1
M; SV 38.5; C&S	3
M; skin, Skel	4
Macho e fêmea - Casal	1
Males and females	3
Stage VI; C&S	4
Xavier F°, F. F.; Vidal, J.	1
adult female:20; adult male:200	1
adult male:32; undetergent:37	1
alate/brood	2
ca 20 im	1
f	20527
female + male (monoecious)	2
female: 19 | male: 25	2
i im fragm	1
larva, ser-sec	2
larvae, stage 35, SV 15.1 TL 37.0; C&S	1
larvae, stage 40, SV 24.5 TL 57.2; C&S	1
male 12|female 28	1
male 1|female 1|unknown 3	3
male 1|female 46	1
male 9|male 1	1
male(s) and female(s)	32
male, minor worker, brood	1
queens, workers	2
teneral:2; adult female:50; adult male:70	1
undet	2
unknown |unknown |unknown	1
worker, queen pupa	1
# females: 1	395
+ skull + vertebrae	1
0 males, 6 females	30
00 F; 00 M; 13 total	9
00 F; 01 M; 01 total	1509
00 F; 03 M; 05 total	3
04 F; 04 M; 08 total	2
1 Hembra, 4 No identificados	1
1 apterous male, 8 apterous females	2
1 female, 1 male	91
1 male, 5 female	1
1 sex not recorded 1 female	30
1 tritoninfa, 3 deutoninfas, 1 protoninfa	1
10	366
10 hembras, 5 machos, 3 Indiferenciados	1
10 male; 4 female	4
11 MACHOS 4 HEMBRAS	3
11 larvas	1
11 male; 3 female	8
113	1
11m,19f	2
12 male; 2 female	2
12M 144H	1
13 male; 1 female	2
131 hembras	1
138w, brood	1
14 H, 3 M, 3 I	1
14 Hembras y 57 Machos	1
14m 18f	1
14w, 12l	1
151 undetermined	3
155 hembras	1
15m 4f	1
17m	17
18 Hembras y 15 Machos	1
18ma	1
19m,24f	1
1F, 10M	1
1M, 1H	6
1aq, 1w, 1m	1
1dQ, 30l, 25w	1
1m 3n	5
1m Destructive extraction of DNA	1
1w (parts detached)	1
2 Hembras y 21 Machos	3
2 ND, 1 hembra y 3 machos	1
2 females; 9 males	7
2 hembras, 4 machos.	1
2 male, 4 female	1
2-3 ad.	4
2-3 hanner + 1 hunn	1
20M 7H 8O 6J	1
20w, 1aQ, 6m	1
21 hembras, 30 machos	1
22m 35f	1
22m 73f	1
25 H, 16 M	1
25 hembras y 28 machos	1
25 im	1
25 male; 15 female	1
29 H, 7 M	1
29 hembras, 50 machos	1
29 male, 3 female	1
2Females 1Male	4
2Males/7Females	1
2Q, >5w, 3m	1
2machos, 1 fêmea, 6 jovens	1
2w, >15p	1
3 hembras y 13 machos	1
3 hembras y 6 machos	3
3 male, 3 female	2
3 males, 1 females	179
3 males, 30 females	1
30m 18f	1
32 MACHOS 21 HEMBRAS	1
32 undetermined	85
32m 24f 1n	1
33 hembras, 34 machos, 156 Indiferenciados	1
37 H, 35 M	1
38m 27f	1
3F, 7M	5
3H, 1M, 8J	1
3M 32H	1
3f + 2m	4
3l	11
3m 10f	8
4 H, 22 M	1
4 Males, 1 Female, 1 Sub-Female	1
4 dealate queen, 4 workers	1
4 machos 2 hembras	1
4 male, 2 female	5
40 hembras 20 machos	1
40w, 1dQ	1
41 H, 18 M	2
44 H, 12 M, 2 I	1
4M	118
4m 4f 4n	1
5 H, 7 M	1
5 hembras y 1 macho	10
