"?Ceratodon",12
"?Ceratodon purpureus",1
"?Ceratolejeunea",1
"?Ceratophyllum",2
"?Cerbera manghas",1
"?Cereus hildmannianussubsp. hildmannianus",1
"?Cericium",1
"?Ceriops",1
"?Ceriporia",2
"?Ceriporia purpurea",1
"?Ceriporiopsis merulinus",4
"?Cerrena",1
"?Cestrum",1
"?Cetraria",7
"?Cetraria nivalis",1
"?Cetrelia",2
"?Chaenotheca",1
"?Chaenotheca confusa",1
"?Chaetomitrium",8
"?Chaetomorpha",3
"?Chaetomorpha aerea",2
"?Chaetomorpha billardieri",4
"?Chaetomorpha coliformis",12
"?Chaetomorpha indica",1
"?Chaetomorpha linum",2
"?Chaetoporus",1
"?Chaetosphaeridium",1
"?Chamaecrista mimosoides",1
"?Chamaerops humilis",2
"?Chamaesiphon",2
"?Chamaesyce wheeleri",2
"?Chamelaucium",2
"?Chamelaucium axillare",1
"?Chamelaucium uncinatum",1
"?Chamonixia",2
"?Chamonixia sp. nov.",1
"?Champia",5
"?Champia zostericola",1
"?Chara",9
"?Chara corallina",1
"?Chara fragilis",1
"?Chara gymnopitys",1
"?Chara preissii",1
"?Chara sp.",1
"?Characeae",2
"?Cheilanthes",1
"?Cheilanthes austrotenuifolia",5
"?Cheilanthes sieberisubsp. sieberi",1
"?Cheilolejeunea",12
"?Cheilosporum",1
"?Cheilosporum sagittatum",1
"?Chenia",1
"?Chenia leptophylla",1
"?Chenopodium album",2
"?Chenopodium auricomum",1
"?Chenopodium curvispicatum",4
"?Chenopodium desertorum",1
"?Chenopodium glaucum",4
"?Chenopodium sp.",3
"?Chiloglottis sphyrnoides",2
"?Chiloscyphus",9
"?Chiloscyphus bispinosus",1
"?Chiloscyphus semiteres",3
"?Chiodecton",5
"?Chionogentias corymbifera",2
"?Chiracanthia arborea",2
"?Chlamydogramme",2
"?Chloridium",1
"?Chloris",2
"?Chlorociboria",1
"?Chlorociboria aeruginosa",1
"?Chlorodesmis",2
"?Chlorodesmis fastigiata",1
"?Chlorophyllum molybdites",1
"?Chlorophytum laxum",1
"?Chlorosplenium",1
"?Chnoospora implexa",1
"?Chondria",23
"?Chondria angustissima",1
"?Chondria bulbosa",1
"?Chondria fusifolia",1
"?Chondria harveyana",4
"?Chondria incrassata",2
"?Chondria incurva",1
"?Chondria infestans",1
"?Chondria repens",1
"?Chondria scintillans",2
"?Chondria sp.",1
"?Chondria succulenta",1
"?Chondrophycus",1
"?Chondrophycus brandenii",2
"?Chondrophycus papillosus",1
"?Chondrophycus tumidus",13
"?Chondrostereum purpureum",2
"?Chondrostereum vesiculosum",2
"?Chordaria cladosiphon",2
"?Choreonema",2
"?Choretrum",1
"?Chrysocephalum semipapposum",1
"?Chrysocephalum sp. 2 sensu Fl. Victoria 4:794 (1999)",1
"?Chrysopogon fallax",1
"?Chrysopogon sp.",3
"?Chrysothrix",8
"?Chrysymenia",1
"?Chthonocephalus sp.",1
"?Ciboria",1
"?Cirrulicarpus",1
"?Cirrulicarpus nanus",1
"?Cistus sp.",1
"?Claderia",2
"?Cladhymenia",1
"?Cladia",3
"?Cladia aggregata",1
"?Cladina",1
"?Cladonia",18
"?Cladonia cervicornisssp. cervicornis",1
"?Cladonia chlorophaea",1
"?Cladonia digitata",1
"?Cladonia pyxidata",1
"?Cladonia sp.",3
"?Cladophora",47
"?Cladophora aegagropiloidea",1
"?Cladophora albida",1
"?Cladophora coelothrix",12
"?Cladophora feredayi",3
"?Cladophora laetevirens",3
"?Cladophora lehmanniana",7
"?Cladophora prolifera",2
"?Cladophora sericea",5
"?Cladophora sp.",2
"?Cladophora subsimplex",2
"?Cladophora vagabunda",2
"?Cladophora valonioides",8
"?Cladosiphon",2
"?Cladosiphon filum",2
"?Cladosporium",1
"?Cladostephus",4
"?Cladostephus spongiosus",2
"?Cladurus elatus",4
"?Claopodium",1
"?Claoxylon",1
"?Clasmatocolea",1
"?Clastobryum",8
"?Clavaria",4
"?Clavaria miniata",1
"?Clavaria sp.",2
"?Claviceps",2
"?Claviclonium ovatum",1
"?Clavicorona pyxidata",1
"?Clavulicium",1
"?Clavulina",1
"?Clavulina cristata",2
"?Cleistanthus",2
"?Clematis",1
"?Clematis flammula",1
"?Clematis sibirica",1
"?Cleome viscosa",3
"?Clerodendron",1
"?Clerodendrum",1
"?Cliftonaea pectinata",1
"?Clitocybe",20
"?Clitocybe semiocculta",1
"?Clitopilus",1
"?Coccocarpia",19
"?Coccomyces delta",1
"?Coccotrema",3
"?Cochlospermum",1
"?Codia",1
"?Codiophyllum",1
"?Codium",10
"?Codium australicum",8
"?Codium duthieae",2
"?Codium fragile",3
"?Codium fragilessp. fragile",25
"?Codium galeatum",13
"?Codium harveyi",5
"?Codium laminarioides",1
"?Codium lucasii",6
"?Codium mamillosum",5
"?Codium muelleri",1
"",73800039
