"sex","reps"
"1m, 1f",12
"1m, 1l",1
"1m, 1m (head detached)",1
"1m, 1ma, 1mi",1
"1m, 1p",1
"1m, 1p (destruction)",2
"1m, 1s, 1w",8
"1m, 1w",26
"1m, 1w, 1s",5
"1m, 2 larvae",2
"1m, 25w, brood",1
"1m, 27w",1
"1m, 2aQ",1
"1m, 2f",3
"1m, 2w",6
"1m, 2w major, >5w minor",1
"1m, 31w, brood",1
"1m, 32w",2
"1m, 39w, brood",1
"1m, 3f",2
"1m, 3w",1
"1m, 3w, brood",1
"1m, 46w, brood",2
"1m, 4w",3
"1m, 5f",2
"1m, 62w",1
"1m, 67w",1
"1m, 6f",1
"1m, 6w",1
"1m, 81w",1
"1m, many w",1
"1m, many w, brood",1
"1m, w",1
"1m,10f",1
"1m,11f",1
"1m,12f",3
"1m,12u",1
"1m,15f",1
"1m,16f",1
"1M,1F",2029
"1m,1f,1u",1
"1m,1f,6u",1
"1m,1u",57
"1m,1w",8
"1M,2F",303
"1m,2f,6u",2
"1m,2u",5
"1m,3f",118
"1m,3u",4
"1m,4f",38
"1m,4u",1
"1m,5f",24
"1m,5f,1u",1
"1m,6f",14
"1m,6f,3u",1
"1m,7f",9
"1m,8f",6
"1m,9f",4
"1M+",1
"1ma",254
"1ma, 11mi",1
"1ma, 12mi",1
"1ma, 13mi, brood",1
"1ma, 14mi",2
"1ma, 15 mi",1
"1ma, 1mi",19
"1ma, 20mi",1
"1ma, 21mi",2
"1ma, 26mi",1
"1ma, 2mi",1
"1ma, 38mi, brood",1
"1ma, 3mi",2
"1ma, 4mi",3
"1ma, 4mi, brood",1
"1ma, 5 mi",1
"1ma, 9mi",2
"1ma, many mi, brood",1
"1major",2
"1male, 1 female, 3 sub males",1
"1Male, 1 immature",1
"1MF",5
"1mi",512
"1mi, brood",3
"1MM",10
"1mp",26
"1mp, 1mp-p (prepupa)",1
"1mp, 2m",1
"1mp, 3wp",1
"1mp: gaster",1
"1n",1
"1p",180
"1p, 1l",1
"1p, 3l",1
"1puM",1
"1Pupa 1prepupa",1
"1Pupal case",1
"1q",1488
"1Q (gaster only)",1
"1Q (head only)",4
"1Q (missing gaster)",1
"1Q brachypterous",4
"1Q eragatoid",2
"1Q ergaoid, 1w",1
"1Q ergatogyne, 2w",2
"1Q ergatoid",158
"1Q ergatoid (?)",1
"1Q ergatoid (head and gaster detached), 1w",1
"1Q ergatoid , 2w",2
"1Q ergatoid intermediate",1
"1Q ergatoid intermidiate",1
"1Q ergatoid, 1m",3
"1Q ergatoid, 1w",50
"1Q ergatoid, 2w",19
"1Q intermorph",1
"1Q larva, 1wp",1
"1Q or w?",1
"1Q,",13
"1Q, >5w",14
"1Q, >5w, >5m",2
"1Q, >5w, 1m",1
"1Q, >5w, 2m",2
"1Q, >5w, 4m",1
"1Q, 11w",1
"1Q, 12w",1
"1Q, 14w",1
"1Q, 15w",1
"1Q, 16w",1
"1Q, 18w",2
"1Q, 19w",1
"1Q, 1m",6
"1Q, 1s, 1w",1
"1Q, 1w",146
"1Q, 1w major, 1w",1
"1Q, 1w, 1m",12
"1Q, 1w, 2m",1
"1Q, 2m",1
"1Q, 2w",50
"1Q, 2w, 1m",1
"1Q, 2w, 2m",1
"1Q, 2w, 3m",1
"1Q, 3m",1
"1Q, 3w",12
"1Q, 3w (1w headless)",1
"1Q, 3w, 1m",1
"1Q, 3w, 2m",3
"1Q, 3w, 4m",1
"1Q, 3w, 5s",1
"1Q, 4w",13
"1Q, 4w, 1m",1
"1Q, 4w, 2m",2
"1Q, 4w, 2s, 2m",1
"1Q, 4w, 3m",1
"1Q, 4w, 4m",2
"1Q, 4w, 7s, 1m",1
"1Q, 5m",1
"1q, 5w",11
"1Q, 5w, 2wp",1
"1Q, 5w, 3m",3
"1Q, 61w, 1m. 23p, 60l",1
"1Q, 6w",6
"1Q, 7w",5
"1Q, 7w, 13s, 1m",1
"1Q, 8w",3
"1Q, 8w, 2s",1
"1Q, 9w",5
"1Q, 9w, 5s",1
"1q,1s,1w",1
"1Q,1w",8
"1q?",1
"1Qa, 1ma",3
"1Qa, 1w",1
"1qd",1
"1Qp",4
"1Qp, 2w, 2wp",1
"1Qp, 6w, 1wp, 1mp",1
"1qQ",1
"1s",1313
"1s (missing head)",2
"1s 2w",1
"1s, >10w",1
"1s, 1w",40
"1s, 1w,",1
"1s, 1w, 1m",8
"1s, 2w",86
"1s, 2w, 1m",1
"1s, 3w",3
"1s, 4w",1
"1s, 9w",1
"1s,2w",1
"1sq, 1s, 1w",1
"1teneral w",2
"1u",200413
"1u,1f",31
"1u,1m",102
"1u,2f",3
"1u,2m",13
"1u,3f",1
"1u,3m",5
"1u,4m",3
"1u,8f",1
"1w",165699
"1w (1w gaster detached)",2
"1w (1w missing gaster)",1
"1w (1w missing gaster, 1w missing head and gaster)",1
"1w (body only)",1
"1w (destruction for ATOL)",2
"1w (destruction)",17
"1w (destructive extraction)",11
"1w (destructive)",3
"1w (disarticulated)",1
"1w (dissected)",2
"1w (gaster damaged)",1
"1w (gaster detached)",98
"1w (gaster detatched)",3
"1w (gaster head)",1
"1w (gaster missing)",1
"1w (gaster only)",5
"1w (gaster peiole + gaster detached)",1
"1w (gaster)",1
"1w (gsater detached)",1
"1w (head + gaster detached)",4
"1w (head + gaster)",1
"1w (head and gaster detached)",1
"1w (head detachd)",1
"1w (head detachdd)",1
"1w (head detached)",104
"1w (head detached) PPND",1
"1w (head detached), 1m",1
"1w (head detached, missing gaster)",3
"1w (head missing)",2
"1w (head only)",41
"1w (head removed)",1
"1w (head)",2
"1w (in half)",2
"1w (minus gaster & 3 legs)",1
"1w (minus gaster and legs)",1
"1w (minus gaster)",1
"1w (minus head & petiole)",1
"1w (missing a couple of legs)",1
"1w (missing gaster + legs)",1
"1w (missing gaster)",232
"1w (missing gaster), 1m",3
"1w (missing gaster, head detached)",2
"1w (missing gaster, missing head)",1
"1w (missing head + broken)",1
"1w (missing head + gaster",1
"1w (missing head + gaster)",3
"1w (missing head and gaster detached)",1
"1w (missing head and gaster)",8
"1w (missing head and thorax)",1
"1w (missing head)",69
"1w (missing head, gaster detached)",1
"1w (missing hind left leg)",2
"1w (missing metasoma)",1
"10 females, 21 males",2
"10 females, 22 males",1
"10 females, 23 males",1
"10 females, 25 males",1
"10 females, 27 males",1
"10 females, 28 adults",1
"10 females, 28 males",1
"10 females, 3 males",6
"10 females, 4 males",11
"10 females, 5 males",7
"10 females, 6 males",9
"10 females, 7 males",12
"10 females, 8 males",12
"10 females, 9 males",8
"10 females; 1 male",1
"10 females; 11 males",2
"10 females; 3 males",1
"10 females; 58 males",1
"10 females; 6 males",1
"10 females; 7 males",1
"10 females; 8 males",2
"10 indiv��duos",5
"10 male",1
"10 Male, 1 Female",1
"10 Male, 2 Female",1
"10 male; 1 female",11
"10 male; 10 female",1
"10 male; 11 female",1
"10 male; 13 female",2
"10 male; 14 female",1
"10 male; 15 female",1
"10 male; 18 female",1
"10 male; 2 female",5
"10 male; 3 female",4
"10 male; 4 female",4
"10 male; 5 female",8
"10 male; 6 female",2
"10 male; 7 female",2
"10 male; 8 female",1
"10 male; 9 female",2
"10 males",340
"10 males, 1 female",16
"10 males, 10 females",38
"10 males, 11 females",3
"10 males, 12 females",4
"10 males, 13 females",5
"10 males, 14 females",6
"10 males, 15 females",2
"10 Males, 15 Females, 1 Immature",1
"10 males, 16 females",4
"10 Males, 17 Sub-adult Females",1
"10 males, 176 females",1
"10 males, 19 females",1
"10 Males, 2 Females",23
"10 males, 20 females",2
"10 males, 21 females",2
"10 males, 22 females",1
"10 males, 23 females",1
"10 males, 24 females",2
"10 males, 25 females",1
"10 males, 26 females",1
"10 Males, 3 Females",17
"10 males, 30 females",1
"10 males, 31 females",1
"10 males, 33 females",1
"10 males, 4 females",9
"10 males, 4 females, 1 specimen",1
"10 males, 41 females",1
"10 males, 42 females",2
"10 males, 48 females",2
"10 Males, 5 Females",18
"10 males, 5 Females, 2 Sub-adult Females",1
"10 males, 51 females",1
"10 males, 6 females",16
"10 males, 7 females",6
"10 males, 8 females",9
"10 males, 9 females",5
"10 sex not recorded",454
"10 sex not recorded 1 male",2
"10 specimens",47
"10 specimens, 10 specimens",1
"10 specimens, 2 specimens",1
"10 trito, 1 deutoninfa",1
"10 undetermined",1079
"10 worker",6
"10 workers",11
"100",14
"100 adults",174
"100 females",36
"100 males",11
"100 males, 1 female",1
"100 males, 100 females",1
"100 males, 68 females",1
"100 specimens",9
"100 undetermined",11
"100% ethanol",1
"100+ M",1
"1000",4
"1000 undetermined",1
"1006 undetermined",1
"100f,1m",10
"100m",5
"100m,1f",1
"100u",1
"100w",13
"100w, 2m, 20p, 5l",1
"101",1
"101 females",1
"101 males",1
"101 males, 2 females",1
"101 undetermined",11
"1018 undetermined",1
"101w, brood",1
"102 adults",1
"102 undetermined",9
"1029 undetermined",1
"102u",2
"102w, brood",1
"103",1
"103 females",1
"103 undetermined",5
"104 adults",1
"104 females",1
"104 males",1
"104 undetermined",4
"1046 undetermined",1
"1047 undetermined",1
"104F, 91M, 6 immatures",1
"104u",1
"105 adults",1
"105 females",1
"105 females, 72 males",1
"105 females, 84 males",1
"105 males",1
"105 males, 9 females",1
"105 sex not recorded",1
"105 undetermined",5
"105u",2
"105w",2
"105w, 1m",1
"106",1
"106 undetermined",5
"106u",1
"106w",1
"107 females, 91 males",1
"107 undetermined",9
"108",1
"108 females",2
"108 females, 120 males",1
"108 hr larvae",1
"108 males",1
"108 males, 10 females",1
"108 undetermined",6
"108w",1
"109 adults",1
"109 females",1
"109 males",1
"109 undetermined",3
"109u",1
"10adult female ��� worker",1
"10aQ",1
"10aQ, 12m, 73w",1
"10aQ, 1dQ",1
"10dq, many w, brood",2
"10f",123
"10f + 6m",1
"10f + 8m",1
"10F or 15M",1
"10F, 12M",1
"10F, 1M",1
"10F, 24M",1
"10F, 5M",1
"10f,2m,3u",1
"10l",1
"10m",258
"10M 10F",3
"10M 12F",1
"10M 13F",1
"10M 18F",1
"10M 1F",3
"10M 21F",1
"10M 25F",1
"10M 2F",5
"10M 3F",1
"10M 4F",2
"10M 5F",3
"10M 7F",1
"10m, 2w",1
"10m, many w, brood",1
"10m,10f",4
"10m,14f",1
"10m,1f",2
"10m,24f",1
"10m,2f",3
"10m,3f",4
"10m,4f",2
"10m,5f",2
"10m,6f",2
"10m,7f",2
"10m,9f",2
"10ma",1
"10ma, 15mi",1
"10ma, 3mi",1
"10ma, many mi, brood",1
"10major, 33minor, brood",1
"10mi",4
"10p, 8l",1
"10Pupa",1
"10u",359
"10u,1m",3
"10w",229
"10W(1)",1
"10w(1), 1s, 1w, 1dq(2)",1
"10w(1), 2w(2)",1
"10w, >15p",1
"10w, 10l",1
"10w, 15aq, 4m",1
"10w, 15l",1
"10w, 1aq",2
"10w, 1dQ",3
"10w, 1m",1
"10w, 2aq",1
"10w, 2m, 20p",1
"10w, 2m, 2p",1
"10w, 2p",1
"10w, 3aQ, 1l",1
"10w, 3dQ",1
"10w, 3m(1), 3w(2)",1
"10w, 3p, 1l",1
"10w, 4aq, 30m",1
"10w, 5aq, 1m",1
"10w, 5l",1
"10w, 5m",1
"10w, 7p",1
"10w, 8aq, 2m",1
"10w, 8m",1
"10w, brood",11
"10x",1
"11",279
"11 1juvenile",1
"11 adults",1150
"11 F, 1 M",1
"11 females",4
"11 females, 1 males",3
"11 females, 10 males",7
"11 females, 11 males",10
"11 females, 12 males",6
"11 females, 13 males",6
"11 females, 14 males",4
"11 females, 15 males",4
"11 females, 16 males",4
"11 females, 17 males",1
"11 females, 18 males",3
"11 females, 19 males",3
"11 females, 2 males",2
"11 females, 21 males",1
"11 females, 22 males",1
"11 females, 23 males",2
"11 females, 25 males",1
"11 females, 28 males",1
"11 females, 3 males",4
"11 females, 4 males",10
"11 females, 5 males",5
"11 females, 6 males",7
"11 females, 7 males",10
"11 females, 8 males",6
"11 females, 9 males",9
"11 females; 10 males",1
"11 females; 12 males",1
"11 females; 13 males",1
"11 females; 2 males",1
"11 females; 4 males",2
"11 F��meas",1
"11 F��meas, 1 Macho",1
"11 indiv��duos",2
"11 male",3
"11 male; 1 female",9
"11 male; 10 female",4
"11 male; 11 female",1
"11 male; 12 female",1
"11 male; 13 female",2
"11 male; 2 female",4
"11 male; 3 female",8
"11 male; 4 female",4
"11 male; 5 female",6
"11 male; 6 female",3
"11 male; 8 female",3
"11 male; 9 female",3
"11 male; 9 female; 2 sex undetermined",1
"11 males",138
"11 males, 1 female",23
"11 males, 10 females",8
"11 males, 11 females",1
"11 males, 12 females",1
"11 males, 130 females",1
"11 males, 14 females",1
"11 males, 141 females",1
"11 males, 15 females",3
"11 males, 16 females",1
"11 males, 2 females",24
"11 males, 20 females",3
"11 males, 21 females",1
"11 males, 23 females",2
"11 males, 27 females",1
"11 males, 28 females",1
"11 Males, 3 Females",21
"11 males, 30 females",2
"11 Males, 4 Females",11
"11 males, 42 females",1
"11 males, 5 females",10
"11 males, 58 females",1
"11 males, 6 females",13
"11 Males, 6 Females, 9 Immatures",1
"11 males, 60 females",1
"11 males, 7 females",7
"11 males, 8 females",6
"11 males, 9 females",4
"11 sex not recorded",90
"11 specimens",8
"11 tritoninfas",3
"11 undetermined",801
"11 worker",6
"11 workers",14
"110",1
"110 adults",3
"110 females, 88 males",1
"110 male; 38 female",1
"110 undetermined",1
"1104 trito, 2 deutoninfas",1
"111 females, 63 males",1
"1118",1
"111u",1
"112 adults",1
"112 sex not recorded",1
"112 undetermined",6
"113",1
"113 adults",1
"113 tritoninfas",1
"113m",1
"114",1
"114 males",1
"114 undetermined",9
"114 workers",1
"115 adults",3
"115 undetermined",4
"115m",1
"116",1
"116 undetermined",6
"116u",1
"117",2
"117 males",1
"117 undetermined",3
"1175 adults",1
"117m",1
"117u",2
"118 females",1
"118 males, 96 females",1
"118 undetermined",2
"119",1
"119 males",1
"119 undetermined",2
"1197",1
"11aQ",1
"11aq, 5w, brood",1
"11aq, 6ma, 36mi",1
"11F",29
"11F 41M",1
"11F or 45M",1
"11F, 15M",1
"11f, 1m",1
"11F, 21M",1
"11F, 3M",1
"11f,10m,2u",1
"11m",38
"11M 19F",1
"11M 20F",1
"11M 2F",2
"11M 3F",2
"11M 4F",3
"11M 5F",1
"11M 7F",1
"11M 8F",1
"11M 9F",1
"11m, 60, brood",1
"11m,10f",1
"11m,11f",1
"11m,13f",1
"11m,15f",1
"11m,19f",1
"11m,1f",3
"11m,20f",1
"11m,22f",1
"11m,26f",1
"11m,2f",1
"11m,31f",2
"11m,4f",1
"11m,5f",2
"11m,7f",1
"11ma, many mi, brood",1
"11u",174
"11w",98
"11w(1), 1w(2)",2
"11w, >15,l 1p",1
"11w, >15l, >15p",1
"11w, >15l, 5p",1
"11w, 14s",1
"11w, 1dq",1
"11w, 1l",1
"11w, 2aq, 7m",1
"11w, 2m",2
"11w, 3l",1
"11w, 3m, 6l",1
"11w, 4q, 4m(1), 1w, 1q, 1m(2)",1
"11w, 6m",1
"11w, 8l, 1p",1
"11w, brood",8
"11x",1
"12",380
"12 adults",1238
"12 deuto, 2 proto e 131 tritoninfas",1
"12 female",1
"12 females",131
"12 females, 1 males",1
"12 females, 10 males",3
"12 females, 11 males",6
"12 females, 12 males",5
"12 females, 13 males",1
"12 females, 14 males",5
"12 females, 15 males",3
"12 females, 16 males",1
"12 females, 17 males",1
"12 females, 18 males",1
"12 females, 19 males",1
"12 females, 2 males",2
"12 females, 2 males, 1 nymph",1
"12 females, 20 males",1
"12 females, 21 males",4
"12 females, 24 males",1
"12 females, 25 males",1
"12 females, 26 males",2
"12 females, 3 adults",1
"12 females, 3 immatures",1
"12 females, 3 males",5
"12 females, 30 males",1
"12 females, 38 males",1
"12 females, 4 males",2
"12 females, 5 males",7
"12 females, 50 adults",1
"12 females, 6 males",3
"12 females, 62 adults",1
"12 females, 7 males",3
"12 females, 8 males",4
"12 females, 9 males",8
"12 females; 2 males",1
"12 females; 5 males",1
"12 indiv��duos",1
"12 male",3
"12 male; 1 female",6
"12 male; 10 female",1
"12 male; 11 female",4
"12 male; 18 female",1
"12 male; 2 female",2
"12 male; 28 female",1
"12 male; 3 female",4
"12 male; 4 female",7
"12 male; 5 female",1
"12 male; 6 female",2
"12 male; 7 female",1
"12 male; 8 female",3
"12 males",135
"12 Males, 1 Female",28
"12 males, 10 females",2
"12 males, 11 females",1
"12 males, 116 females",1
"12 males, 12 females",4
"12 males, 13 females",2
"12 males, 14 females",3
"12 males, 15 females",1
"12 males, 17 females",1
"12 males, 19 females",1
"12 males, 2 females",18
"12 males, 20 females",1
"12 males, 22 females",1
"12 males, 23 females",2
"12 males, 29 females",1
"12 males, 3 females",12
"12 males, 30 females",1
"12 males, 32 females",1
"12 males, 4 females",3
"12 males, 5 females",7
"12 males, 50 females",1
"12 males, 6 females",7
"12 males, 7 females",4
"12 males, 75 females",1
"12 males, 8 females",7
"12 males, 9 females",5
"12 proto e 1 deutoninfa",1
"12 sex not recorded",72
"12 sex not recorded 1 male",1
"12 sex not recorded 2 female",1
"12 specimens",12
"12 undetermined",608
"12 worker",9
"12 workers",4
"120",1
"120 adults",2
"120 females",3
"120 undetermined",5
"120w",1
"121",2
"121 undetermined",7
"121-130",9
"121w",1
"122 males, 90 females",1
"122 undetermined",3
"123",1
"123 undetermined",3
"124 adults",1
"125",1
"125 adults",10
"125 males, 2 females",1
"125 undetermined",5
"126",1
"126 undetermined",3
"126w",1
"127",2
"128",1
"128 females",1
"128 undetermined",5
"128w, brood",1
"129",1
"129 adults",1
"129 undetermined",4
"12dq",1
"12f",27
"12f + 1m",2
"12F, 1M",1
"12F, 2M",1
"12F, 3M",1
"12F, 4M",1
"12F, 9M",1
"12f,20m",1
"12f,2m",1
"12M",55
"12M 12F",1
"12M 13F",1
"12M 16F",1
"12M 1F",3
"12M 2F",1
"12M 36F",1
"12M 3F",3
"12M 4F",1
"12M 9F",1
"12m,13f",1
"12m,1f",6
"12m,26f",1
"12m,2f",1
"12m,3f",1
"12m,4f",1
"12m,5f",3
"12m,7f",2
"12m,9f",2
"12ma, 22mi, brood",1
"12ma, 5mi, 1aQ (teneral), brood",1
"12mi",5
"12mi, brood",1
"12Q",1
"12u",156
"12u,1m",1
"12u,2f",1
"12W",91
"12w, >15l, >15p",2
"12w, >15l, 8p",1
"12w, 10aq, 67m",1
"12w, 1aQ",1
"12w, 1dQ",1
"12w, 1m(1), 4w, 1m(2)",1
"12W, 1Q",1
"12w, 20m",1
"12w, 2p, 18l",1
"12w, 3m, 12l",1
"12w, 4m",1
"12w, brood",7
"12w, larvae",1
"13",140
"13 adults",450
"13 adults, 1 specimen",1
"13 adults, 13 specimens",1
"13 female",1
"13 females",82
"13 females, 1 males",1
"13 females, 10 males",4
"13 females, 11 males",6
"13 females, 12 males",2
"13 females, 13 males",6
"13 females, 13es",1
"13 females, 14 males",1
"13 females, 15 males",3
"13 females, 16 males",2
"13 females, 17 males",1
"13 females, 18 males",1
"13 females, 19 males",1
"13 females, 2 males",1
"13 females, 22 males",1
"13 females, 24 males",1
"13 females, 3 males",2
"13 females, 31 males",1
"13 females, 34 males",1
"13 females, 4 males",5
"13 females, 6 males",4
"13 females, 7 males",7
"13 females, 8 males",4
"13 females, 9 adults",1
"13 females, 9 males",3
"13 females; 1 male",1
"13 females; 14 males",1
"13 females; 16 males",1
"13 females; 2 males",1
"13 females; 31 males",1
"13 females; 4 males",1
"13 females; 6 males",1
"13 male",1
"13 male; 1 female",2
"13 male; 10 female",2
"13 male; 11 female",1
"13 male; 12 female",1
"13 male; 15 female",1
"13 male; 16 female",1
"13 male; 17 female",1
"13 male; 2 female",1
"13 male; 3 female",4
"13 male; 5 female",5
"13 male; 6 female",2
"13 male; 9 female",1
"13 males",104
"13 males, 1 female",8
"13 males, 1 female, 1 adult",1
"13 Males, 1 Females",1
"13 males, 10 females",2
"13 males, 100 females",1
"13 males, 11 females",2
"13 males, 12 females",2
"13 males, 13 females",3
"13 males, 15 females",2
"13 Males, 16 Females",1
"13 males, 175 females",1
"13 males, 18 females",1
"13 males, 19 females",2
"13 males, 2 females",11
"13 males, 20 females",1
"13 males, 21 females",1
"13 males, 22 females",1
"13 males, 23 females",2
"13 males, 27 females",3
"13 males, 3 females",7
"13 Males, 32 Females",1
"13 males, 4 females",8
"13 males, 48 females",1
"13 males, 5 females",3
"13 males, 50 adults",1
"13 males, 6 females",2
"13 males, 7 females",7
"13 males, 73 females",1
"13 males, 8 females",3
"13 males, 9 females",3
"13 protoninfas",1
"13 sex not recorded",38
"13 sex not recorded 1 female",1
"13 sex not recorded 2 male",1
"13 specimens",9
"13 tritoninfas",1
"13 undetermined",487
"13 worker",6
"13 workers",7
"130 adults",1
"130 females",1
"130 females, 107 males",2
"130 undetermined",3
"130w, brood",1
"131",1
"131 undetermined",4
"131-140",10
"131u",1
"132 adults",2
"132 undetermined",10
"1324 undetermined",1
"132w, brood",1
"133 females",1
"133 undetermined",1
"133u",1
"134 undetermined",9
"134w, brood",1
"135 adults",2
"135 females",2
"135 undetermined",5
"135f",1
"136 males",1
"136 sex not recorded",1
"136 undetermined",3
"136u",2
"137 males, 23 females",1
"137 undetermined",3
"138 male; 80 female",1
"138 sex not recorded",1
"138w, brood",1
"139 undetermined",8
"139f",1
"139w",1
"13aq, 17m",1
"13aq, 1m, 20w, brood",1
"13aq, 8m, 17w",1
"13F",27
"13f + 6m",1
"13F, 11M",1
"13F, 4M",1
"13m",22
"13M 1F",3
"13M 2F",1
"13M 30F",1
"13M 3F",2
"13M 5F",2
"13M 6F",1
"13M 7F",1
"13M 8F",1
"13M 9F",2
"13m, 6w, brood",1
"13m,10f",1
"13m,12f",1
"13m,15f",2
"13m,1f",4
"13m,26f",1
"13m,2f",1
"13m,34f",1
"13m,5f",3
"13m,6f",1
"13m,7f",2
"13m,8f",1
"13m,9f",2
"13ma, 26mi, brood",1
"13mi",1
"13u",83
"13u,1f",1
"13u,2m",1
"13w",54
"13w minor, larvae",1
"13w, >15l, >p",1
"13w, 2aQ",1
"13w, 2m, 3l",1
"13w, 2Q",1
"13w, 3l, 15p",1
"13w, 6p",1
"13w, brood",2
"13x",2
"14",145
"14 1F",1
"14 2F",1
"14 adults",408
"14 females",68
"14 females, 1 males",2
"14 females, 10 males",2
"14 females, 11 males",3
"14 females, 12 males",3
"14 females, 13 males",1
"14 females, 14 males",5
"14 females, 17 males",2
"14 females, 18 males",2
"14 females, 19 males",1
"14 females, 2 males",1
"14 females, 20 males",1
"14 females, 21 males",1
"14 females, 22 males",3
"14 females, 25 males",1
"14 females, 29 adults",1
"14 females, 31 males",1
"14 females, 5 males",3
"14 females, 6 males",2
"14 females, 7 males",2
"14 females, 8 males",2
"14 females, 9 males",7
"14 females; 2 males",1
"14 females; 3 males",1
"14 females; 37 males",1
"14 females; 5 males",1
"14 f��meas, 5 deuto e 2 protoninfas",1
"14 indiv��duos",3
"14 male",2
"14 male; 1 female",3
"14 male; 10 female",1
"14 male; 13 female",1
"14 male; 14 female",1
"14 male; 16 female",1
"14 male; 19 female",1
"14 male; 2 female",1
"14 male; 3 female",1
"14 male; 4 female",1
"14 male; 5 female",2
"14 male; 8 female",2
"14 males",152
"14 males, 1 female",13
"14 males, 11 females, 1 adult",1
"14 males, 12 females",2
"14 males, 14 females",5
"14 Males, 15 Females",2
"14 males, 157 females",1
"14 males, 16 females",1
"14 males, 165 females",1
"14 males, 19 females",3
"14 males, 2 females",12
"14 males, 20 females",2
"14 males, 23 females",1
"14 males, 24 females",1
"14 Males, 3 Females",8
"14 males, 4 females",4
"14 males, 43 females",1
"14 males, 5 females",8
