"island","reps"
"Toronto Island",15
"Vava`u Id.",15
"West Caicos",15
"Yap Id.",15
"Znhaca Island",15
"ADMOSIN IS",14
"Ahunui",14
"Alaid Island",14
"Alpha Island",14
"Amami Oshima (Oosima)",14
"Anonyme Island",14
"Balukbaluk Island",14
"Beaufort",14
"Brosse Id.",14
"Carriacou I.",14
"Cave Cays",14
"Cephalonia",14
"Charlton Island",14
"Coamano",14
"Cousin",14
"Cracroft Island",14
"Cross Seamount",14
"Damba",14
"Ducie Island",14
"East Tropical Oceania",14
"Echo Island",14
"Fagauak",14
"Farallon de Pajaros",14
"Fishers Island",14
"Flattop Island",14
"Formentera",14
"French West Indies",14
"Gagil Tamil [Gagil-Tomil]",14
"Galveston Island",14
"Gannet Island",14
"Gilbert Islands",14
"Grassy Island",14
"Haha-jima",14
"Hanish Group",14
"Hienghene Id.",14
"Holandes Cay",14
"Inaccessible Id",14
"Isla Montuosa",14
"Islesboro Id.",14
"Jewfish Key",14
"Kabara [Kambara]",14
"Katirirake",14
"Latuan",14
"Leetes Island",14
"Lesser Antilles",14
"Little East Id.",14
"Longboat Key",14
"Lubang",14
"Mactan",14
"Manabul",14
"Mar�� Island",14
"Moen",14
"Moorea I.",14
"Munyon Island [Pitts island]",14
"Muyua [Woodlark]",14
"Nama Island",14
"Navutu-i-ra I.",14
"Nevis Id.",14
"Ngesebokl",14
"Nicholson Island",14
"North Bass Island",14
"North Caicos",14
"Novaya Zemlya (Nowaja Semlja)",14
"Old Bank Island",14
"Peaks Island",14
"pentec��te",14
"Petite Gonave Island",14
"Petit Nevis",14
"Pitcairn I.",14
"Pleasant Island",14
"Pulau Bunta",14
"Pulau Sanding",14
"Punungan",14
"Rangitoto",14
"Rapa I.",14
"Ras Abu Galum",14
"Rhodes",14
"Rota Id.",14
"Sand Id.",14
"Sangir Island",14
"San Martin",14
"Seven Islands",14
"Sin Nombre [Nameless]",14
"Snake Island",14
"Solnohu Island",14
"Solor",14
"St. Georges Island",14
"Suruga Bay",14
"Taiaro",14
"Ta Id.",14
"Tenarunga",14
"Tent Island",14
"Tokelau Island",14
"Trobriand Islands",14
"Una-Una Island",14
"Vahanga",14
"Viwa",14
"Washington Island",14
"Yaeyama Islands, Iriomote Island",14
"Admiralty Islands",13
"Aratika",13
"Art Id.",13
"Assateague",13
"Babeldaob [Babelthauap]",13
"Balabio",13
"Bartolom���� [Bartholomew]",13
"Bayonnaise Id.",13
"Belep Islands",13
"Belle-Ile-en-Mer",13
"Bermuda Island (Long Island)",13
"Big Nggela Island",13
"Bindloe Island",13
"Caluya",13
"campbell",13
"Campobello Island",13
"Capers",13
"Caye Caulker",13
"Cayo de la Barca",13
"Cayo Don Luis",13
"Cayo Palomas",13
"Clover Island",13
"Col����n",13
"Cres (Cherso)",13
"Crooked Island (Crooked Key)",13
"Deception",13
"Denis",13
"Encounter Bay",13
"Faial Id",13
"fuerteventura",13
"Gagarin Island",13
"Galiano Island",13
"Gardner Island [Nikumaroro]",13
"Gibbet Island",13
"Ginger Island",13
"Great Barrier Island",13
"Great Chain",13
"Green Turtle Cay?",13
"Greenwich Island",13
"Guana Id.",13
"Gulf of Thailand",13
"Harbor Island",13
"Hatteras",13
"Hawaii and Oahu",13
"Home Id.",13
"Iles Des Saintes",13
"ISLA CEDROS",13
"Isla Cedros (Cerros Island)",13
"Isla de Caja de Muertos (Muertos Island)",13
"Isla Desecheo",13
"Isla Verde",13
"java",13
"Jersey Island",13
"Kauehi",13
"Kerguelen Island",13
"Kruzof",13
"likoma",13
"Little Cayman Id.",13
"Little Green",13
"Little St. James Island",13
"Lobos de Tierra",13
"Lobos de Tierra Island",13
"Madomsuk Islet",13
"Malavatuan Island (Malabatuan Island)",13
"Matia",13
"Mbokonimbeti",13
"Mosquito",13
"Motu Teiku",13
"Mutton Island",13
"Ngaruangl Atoll",13
"North Semidi",13
"Ollan",13
"Ono-i-Lau Island",13
"Osakura",13
"Ostrov Reineke",13
"Outer Island",13
"Palau Island",13
"Percy Island",13
"Pitilieu Island",13
"port-vila",13
"Pukapuka Atoll (Tuamotu)",13
"Pulau Sajahat",13
"Rhodes I.",13
"Rugged Island",13
"Saint Lazaria",13
"Saint Matthew",13
"Saint Vincent Id.",13
"San Benito Is.",13
"San Gabriel I.",13
"San Gabriel Island",13
"Sharp's Island",13
"Sipadan Island",13
"Sjaelland",13
"Sorol Id.",13
"Southampton",13
"South Pagai Island",13
"Stingray Shoals",13
"St. Lawrence Id.",13
"Storey Island",13
"Suduroy",13
"Sulu Island",13
"Swain's Island",13
"Takuu Atoll",13
"Taongi Atoll",13
"Taro Island",13
"Tau Id.",13
"Timor I.",13
"Trindade Island",13
"Uea Island",13
"Vansittart",13
"Vostok",13
"Wakaya Island",13
"Weito Id.",13
"Amami Oshima (Ousima)",12
"Anna Maria Island",12
"Aorangi",12
"Ascension",12
"Babar",12
"Bagaman I.",12
"Balaklava",12
"Bird Rock",12
"Bressay",12
"Brown",12
"Bulan",12
"Cayo Centro",12
"Cayo Parguera",12
"Cortes Island",12
"Cox Island",12
"Crawl Key",12
"Cuttyhunk",12
"Dall Id.",12
"Dalupiri",12
"East Copper",12
"East Ulong Id.",12
"Escobas",12
"fogo",12
"Fort George Cay",12
"Fortune I.",12
"Gambier Islands",12
"gaua",12
"Gedney Island",12
"Goff Island",12
"Great Chagos Bank",12
"Halleck Island",12
"Hayling Island",12
"Herald Island",12
"huahine",12
"Ile d'Anticosti",12
"Isla Comprida",12
"Isla de Providencia",12
"Isla de Utila",12
"ISLA ISABELA",12
"Isla Jicarita",12
"Isla Quiriquina",12
"Isla San Diego",12
"Isla Testigo Grande",12
"Isle Au Haut",12
"Islote Negro",12
"Jayapura Div.",12
"Kai Keci Island",12
"Karang Dusborgh",12
"Kerkenna Island",12
"Kingsway Rock",12
"Kiriwina I.",12
"Knight",12
"Konubutr Id.",12
"Kupreanoff",12
"Kusiae",12
"Lamoil Islet",12
"Lan Tao Island",12
"Larat Island",12
"Les Saintes",12
"Lifuka Id.",12
"Little Corn",12
"Livingston Island",12
"Lulu",12
"Madmosuk",12
"Magueyes",12
"Mahe",12
"Mangaia Id.",12
"Mangareva Id.",12
"Manticus",12
"Marco",12
"MARIA MADRE IS",12
"Martinique Id.",12
"Masterman Island",12
"Matagorda",12
"Mbua",12
"Miller's Island",12
"Mioko",12
"Motu Tuitui",12
"Mrtovnjak Island",12
"Mustique",12
"Napuka Atoll",12
"Nassau",12
"Navutu-i-Ra Island",12
"Ngeaur Island",12
"Nigei Island",12
"Nikumaroro (Gardner) Atoll",12
"Niutao Island",12
"Norman",12
"North Rock",12
"Northumberland",12
"Nukumanu",12
"Ontong Java",12
"Oregon",12
"Padloping Island",12
"Pahang",12
"Paniai Div. [?]",12
"Paniquian Island",12
"Paragua",12
"Pig  [Tab]",12
"Pi����eros",12
"Pinetupo",12
"Pitcairn Id.",12
"pohnpei",12
"Polluks Id.",12
"Pratas Island",12
"Pulau Simuelur",12
"Pun��",12
"Quelpaert (Cheju)",12
"Rankine",12
"Raspberry Island",12
"Rawaki (Phoenix) Island",12
"Reinard Id.",12
"Ryu Kyu Islands",12
"Saint Lucia Island",12
"Saint Simons Island",12
"Santa Elena",12
"Sariguan or Alamagan Island",12
"Satawan Id.",12
"Seymour Norte Id.",12
"Shuway'ir",12
"Siantan Island",12
"Somerset",12
"South Africa",12
"South Cat Cay",12
"Spruce Cay",12
"St. Pierre Island",12
"Stradbroke",12
"Tatakoto Atoll",12
"Temoe",12
"Theodore Roosevelt Island",12
"Tobago Cays",12
"Tobweyama Island",12
"Tomotu Neo",12
"Tupeti Id.",12
"Uki Ni Masi Id.",12
"Ushagat Island",12
"Vis Island",12
"Waigeu Island",12
"Wangerooge",12
"Watling's Island",12
"Weepecket",12
"West Brother Island",12
"Wheeler Island",12
"White Key",12
"Yaeyama Islands",12
"Yanagi Islet",12
"Yonqui",12
"Yvan I.",12
"Zante",12
"Abaiang Atoll",11
"Ambon (=Amboina)",11
"Apataki",11
"Aride Id.",11
"Art",11
"Atwood's Key",11
"Aviation Id.",11
"Bailey Island (Bailey's Island)",11
"Balabac I.",11
"Barrington Island (Santa Fe)",11
"Barsakelmes Id.",11
"Bay of Rogoznica",11
"Bora Bora Island",11
"Bourail",11
"Brampton Island",11
"Bugatupo",11
"Buran Darat Reef",11
"Bylot Island",11
"Caanawa Id.",11
"Capri",11
"Cayo Lobos",11
"Cayo Rio",11
"Cayo Siete Hermanos",11
"Center Island",11
"Cheese Island",11
"Chichi Jima",11
"Cooper Island",11
"Cross Key Id.",11
"Crow Island",11
"Culebrita",11
"Danzante Island",11
"de santa maria",11
"d'espiritu santo",11
"Duqm",11
"EAST IS",11
"Egmont Key",11
"Eiao Island",11
"Eleuthera Id.",11
"Euboea I.",11
"Foa",11
"Funadu",11
"Funafuti Atoll",11
"Gagil-Tamil",11
"Gon��ve Island",11
"Grant Island",11
"GREENLAND",11
"Gun Cay",11
"Hazy Island",11
"Helby Island",11
"Hermana Mayor Island",11
"Honam I.",11
"honshu",11
"Hornby Island",11
"Horn Island",11
"Ifalik [Ifaluk] Atoll",11
"Ile Sainte Helene",11
"Indian Bluff Island",11
"Ingot Island",11
"Isla Cholla",11
"Isla de Cano",11
"Isla Gorgona",11
"Isla San Lorenzo Norte",11
"Isles of Shoals, Appledore",11
"Iwo Jima",11
"Java I.",11
"Joyce Island",11
"Kent",11
"Killerton Islands",11
"Kurkap",11
"La Palma",11
"Lelu islet",11
"Likiep Island",11
"Little Gin",11
"Little Hope Island",11
"Long Island?",11
"Looe key",11
"Louise",11
"Low Isles",11
"Mage Island",11
"Manila",11
"Maria (Moerenhout) Island",11
"Marshall Islands",11
"Matuketuke Id.",11
"Mbokonimbeti Island",11
"Middle San Benito Island",11
"Misol Islands",11
"Mitkof Id.",11
"Molukken",11
"Montague",11
"Moraine Cay",11
"Narborough Island",11
"Nassau Island",11
"Necker Island",11
"Nengonengo",11
"Ngerechong [Ngeregong]",11
"Nightingale Island",11
"Noir",11
"No Mans Land",11
"North Papala Id.",11
"North Todos Santos Id.",11
"Nosy Ankao",11
"Ohio Key",11
"Oneata",11
"Ouvea Island",11
"peros banhos",11
"Pichilinque Island",11
"Pinta Island",11
"presumed Hawaii",11
"Prince of Wales Id.",11
"Pulau Undan",11
"Raffles Light",11
"Ranongga",11
"Rendova",11
"R��gen",11
"Rodrigues",11
"Rokama Island",11
"Romonum [Ulalu]",11
"Rose I.",11
"Rumung",11
"Sacol",11
"Salat Islet",11
"Salibabu",11
"Santa Clara",11
"Satowan island",11
"seccos",11
"Serua Reef",11
"Seymour [North Seymour]",11
"S��o Miguel",11
"Simonor Island",11
"Skipjack",11
"Snipe Key",11
"South Caicos Id.",11
"South Gigante Island",11
"South Shetland",11
"Staten Id.",11
"Sumatra Id.",11
"Sumba I.",11
"Swan Key",11
"Sydney Harbour",11
"Tavenui Island",11
"Tenerife Island",11
"Terre-De-Bas Island",11
"Torgersen Island",11
"Tsushima Island",11
"Tumble Down Dick",11
"Turks And Caicos Ids.",11
"Tuvuca",11
"'Uiha Island",11
"Ulukoro",11
"Vanua Balavu Island",11
"Vatu-i-Ra",11
"West Falkland Island",11
"Williams Island",11
"Wood Cay",11
"Wood Island",11
"Alcock Island",10
"Alor Island",10
"Alta Vela I.",10
"Arakamchechen [Arakamtchetchene)]",10
"Atol das Rocas",10
"Auckland Island",10
"Babeldaob (=Babelthuap)",10
"Bali I.",10
"Bellona",10
"Bird Rocks",10
"Booby Cay",10
"Bread Island",10
"Calauit Id.",10
"Catawba Island",10
"Cayo Fanduca",10
"Cerralvo",10
"Chappaquiddick",10
"Cocos-Keeling Islands",10
"Cozumel Id.",10
"Culion Id.",10
"Current Island",10
"Danzante",10
"Daphne Mayor",10
"Darwin Id.",10
"Davao",10
"Denman Island",10
"Desertas Islands",10
"DESTRUCTION IS",10
"D����sirade I.",10
"Djerba Island",10
"Dolphin Id.",10
"Du-Ana Id.",10
"Edisto",10
"Epwelkapw",10
"Errol",10
"Eua I.",10
"Fatu Hiva I.",10
"Fefan [Fefen]",10
"Fisherman Islet",10
"Galapagos Islands",10
"Gannet",10
"Garakayo Island",10
"Grand Cays",10
"Great Sitkin Island",10
"Grindstone Island",10
"Gugh",10
"Hachij��-jima Island",10
"Harbor",10
"Haynes Cay",10
"Hemlock Island",10
"Homonhon Island",10
"Houk Island",10
"Icacos Cay (Masarkantupo)",10
"Ile de la Tortue",10
"Ile du Grand Ribaud",10
"Ilha Bela",10
"Ilha de Jaguanum",10
"Ilha de Marac����",10
"Isla Coronado del Sur",10
"Isla Espanola",10
"Isla Las Animas",10
"Janitzio",10
"Kakavia Island",10
"Kanton",10
"Kanton (Canton) Atoll",10
"Kasatochi Island",10
"Kepala",10
"Key Largo Id.",10
"Key Vaca [Vaca Key]",10
"Kirk",10
"Kotzebue Island",10
"Kunashir",10
"Kungkungan Bay",10
"Lasia",10
"Leslie Id.",10
"Lihir Island",10
"Little Abaco Island",10
"Little Farmer Cay",10
"Lobstick Island",10
"Louds Island",10
"Loyalty Group",10
"Machias Seal Island",10
"Mafia",10
"ma��tre",10
"Maiwara Island",10
"Malaysia Timor",10
"Mare Is.",10
"Martinique I.",10
"Maupihaa",10
"Mbudya",10
"moh��li",10
"Mokoli'i [Chinamans Hat] Islet",10
"Moku Manu Islet",10
"Montuosa, I.",10
"Mores",10
"Moromaho I.",10
"Motu Oa",10
"Murilo Id.",10
"Nadroga",10
"Narborough Id.",10
"Navassa Island.",10
"New Georgia Group",10
"New Guinea ?",10
"New Island",10
"Ngulu Id.",10
"Nil Desperandum",10
"No Name Cay",10
"North Coronado Island.",10
"North Seymour Island",10
"Nunukan Island",10
"Oroluk",10
"Pele",10
"Peleliu (Beliliou)",10
"Penang Id.",10
"Penrhyn Id.",10
"Pienemon Id.",10
"Pikomamaku Island",10
"Piojo Id.",10
"Poluostrov Rybachiy",10
"Pond Id.",10
"Port Cros Id.",10
"Prickly Pear East",10
"Pulau Langkawi",10
"Pulau Subar Darat",10
"Puluwat Island",10
"Rabida I.",10
"Ramos I.",10
"Raroia Atoll (Barclay de Tolley Atoll)",10
"R��m",10
"Roanoke Island",10
"Salt Spring",10
"San Diego",10
"Sanibel I.",10
"San Nicholas Island",10
"San Pedro Martir",10
"Santa Cruz Island [California]",10
"Secas, I.",10
"Seymour Norte",10
"S����o Miguel Island",10
"Sonsorol Island",10
"Spanish Harbor Key",10
"Spike Island",10
"Sri Lanka Id.",10
"Sudh",10
"Sulu",10
"Sumatra.",10
"Sumbawa I.",10
"surprise",10
"Taboguilla Island",10
"Takapoto",10
"Takapoto Id.",10
"Tandu Rusa",10
"Tarawai Island",10
"Tarawa Island",10
"Te Anu",10
"Texel",10
"Tule Id.",10
"Ulong [Aulong]",10
"Umbrella Key",10
"Union Id.",10
"Vavau I.",10
"Wake I.",10
"Whippoorwill Id.",10
"Wickaninnish",10
"Woewodsky",10
"Woody Island",10
"Yaku Shima Id.",10
"Alexander Selkirk",9
"Amami O-Shima",9
"Amami-O-Shima",9
"Anacapa Id.",9
"Angel de la Guarda Island",9
"Anguilla Cays",9
"Ani-Jima",9
"Antarctica",9
"Aoshima",9
"Arakamchechen",9
"Aru Islands",9
"Aspland Island",9
"Asuncion",9
"Aunuu I.",9
"Aunuu Island",9
"Aunu'U Island",9
"Awaji",9
"Bacan",9
"Baillie Island",9
"Baltic Sea",9
"Bangka Island",9
"Barrington Island",9
"Batananan Island",9
"Batjan Island",9
"Belual A Kelat Id.",9
"Big Farmer Cay",9
"Bilitan",9
"Boiaboiawaga Island",9
"Bois Blanc Island",9
"Bonacca",9
"Bonin",9
"Cakaudrove",9
"Campbell",9
"Captree",9
"Carriacou",9
"Cayo Rold����n",9
"Cedros, Isla",9
"Central Lagoon",9
"Cerralvo I.",9
"Channel Cay",9
"Chittakinmatoroen Id.",9
"Clare Island",9
"Coats Island",9
"Copper Island",9
"Cudjoe Key",9
"Cuyo Id.",9
"Dakula",9
"Davis Island",9
"Doyle",9
"Dudley Id.",9
"Duncan Id.",9
"East Brother Island",9
"East Cracroft Island",9
"Eden Id.",9
"Ellidaey Island",9
"Enggano Island",9
"Epsilon Island",9
"Etolin",9
"Farmers Cay",9
"Farquhar I.",9
"fate",9
"Fidalgo",9
"Fire Island",9
"Fuerteventura Id",9
"Furnas",9
"Garden Island and Rottnest Island",9
"Gardiners Island",9
"Georgia",9
"Gibbert",9
"Giglio Id.",9
"Gizo Island",9
"Goodenough (Morata)",9
"Gorror I.",9
"Grand Cayman I.",9
"Grande Id.",9
"Grand Turk Island",9
"Granite Island",9
"Gull Rock",9
"Harbour I.",9
"Hierro",9
"Hiva Oa Island",9
"Hollandia Dist. [?]",9
"Holoa Island",9
"Huahine Nui",9
"Hull Atoll",9
"Hurst Island",9
"Iilblau Id.",9
"Ilot Brocus",9
"Iriomote I.",9
"ISLA DE BURRO",9
"Isla de Los Estados",9
"Isla de Mona (Mona Island)",9
"Isla El Requeson (Ricason)",9
"Isla Iguana",9
"Isla Madresal",9
"Isla Maria Magdalena",9
"Isla Robinson Crusoe",9
"Isla Roqueta",9
"Isla Santiago",9
"Isla Tenglo",9
"Kakeroma-to",9
"Karpathos Island",9
"Kelleys Id.",9
"Kikaishima (Keekeei)",9
"Krestof Island",9
"Kusaie Island",9
"Lagoon Cay",9
"Lanz",9
"Lasqueti Island",9
"Leper [Paeowa]",9
"Lio Island",9
"Little Kiska Island",9
"Louisiana",9
"Mafia Island",9
"Mago",9
"Malakal",9
"Mannar Island",9
"Manuae Atoll (Cook)",9
"Manucan Id.",9
"Masirah Id.",9
"Mathuata (=Macuata-i-Wai)",9
"Mejia",9
"Mercer",9
"Middle Andaman I.",9
"Middle San Benito Id.",9
"Miyako Jima",9
"Mocha",9
"Moen Island",9
"Mosquito Island",9
"Navarin Island",9
"Nema Island",9
"New Georgia I.",9
"New Georgia Id.",9
"Ngermalk Island",9
"Ngeteklou (Gologugeul)",9
"Nicholson",9
"Nikuhatu Id.",9
"Nonsuch Island (Nonesuch Island)",9
"Nosy Be I.",9
"Nosy Manampaho",9
"Nuka Island",9
"Nuu Ami Id.",9
"Palm Island",9
"Palmyra Island",9
"Pasque",9
"Pedro Bank",9
"Pelican Cays",9
"Pendulum Island",9
"Pimuk Island",9
"Platte Atoll",9
"Portsmouth",9
"Racul Island",9
"Rattakadokoru I.",9
"Remire Reef (Eagle Island)",9
"Rimatara Island",9
"Rishiri",9
"Roca Redonda",9
"Rongelap Island",9
"Rosa Island",9
"Rurutu I.",9
"Russell Island",9
"Sabine Island",9
"Saint James Island",9
"Saipan Id.",9
"sal",9
"Samish",9
"samoa",9
"San Benito Island",9
"San Geronimo",9
"San Luis Island",9
"San Pedro Martin Island",9
"Scott Island",9
"Sea Island",9
"Sebuku",9
"Sharps Island",9
"Shell Island",9
"Sherman Id.",9
"Shortland Id.",9
"Sitanki Island",9
"Skopelos",9
"Society Gr",9
"Sokolof Island",9
"Somalia",9
"Sottunga",9
"South Id.",9
"South Seymour Id.",9
"Spitsbergen (Spetsbergenses)",9
"S. Seymour Id.",9
"Star Island",9
"St. Barthelemy",9
"St. James Island",9
"Stranger Cay",9
"Supply Reef",9
"Taenga",9
"Taketomi",9
"Tarpum Cay",9
"Tenararo",9
"Terminal Island",9
"Tofua",9
"Touhou Id.",9
"Tybee",9
"Uganik Island",9
"Vale Island",9
"Vanikolo Island",9
"Vanuakula",9
"Vis Island (Lissa Island)",9
"Viti Rocks",9
"Walpole",9
"West Marin Id.",9
"Whitmier Island",9
"Wilmington Island",9
"Yadua Tabu Id.",9
"Yande Id.",9
"Yasawa Island",9
"Yoron Island",9
"Yule Island",9
"Amakusa",8
"AMELIA IS",8
"Ami Id.",8
"Aneityum",8
"Annobon Id.",8
"argentine",8
"Aunu�������u",8
"Aux Carards Id.",8
"Avicennia Cay",8
"Axel Heiberg",8
"Baaba",8
"Babeldoab Island",8
"bali",8
"Bardswell Is.",8
"Barrington",8
"Basilaka Island",8
"Batu Ata",8
"Bequia Id.",8
"Bernard",8
"Big Koniuji",8
"Bimini Island",8
"Birch Island",8
"Birnie I.",8
"Bornholm",8
"Bribie Island",8
"Burias",8
"Burroughs Cay",8
"Cargados Carajos Shoals",8
"Catalina I.",8
"Cayo Cochino Pequeno",8
"Cedar",8
"Chichijima",8
"Chichi-jima Island",8
"Chilo���� Island",8
"Chowiet",8
"Christmas Id.",8
"c��ram",8
"Clark Island",8
"Conception I.",8
"Conch Cut Cay",8
"Coronation",8
"Corregidor I.",8
"Cowley Id.",8
"Dammai Island (Dammi Island)",8
"Daphne Major",8
"Devil's Foot Island",8
"Disk Island",8
"Enderbury I.",8
"Enggano",8
"Entonse",8
"Euboea",8
"Faaite",8
"Fafa Island",8
"Fara'un Island",8
"Fauro",8
"FORRESTER'S IS",8
"Frigate Id.",8
"Funk",8
"Gerald [ Herald ]",8
"Gorgonilla Island",8
"Gorror",8
"Gough Island",8
"Grand",8
"Grape",8
"Great Inagua I.",8
"Green Rock",8
"Gunnison Island",8
"Hao",8
"Hatutaa Island",8
"Hay Island",8
"Hekelake Island",8
"Hilbre Island",8
"Hotspur Island",8
"Ilha do Paqueta",8
"Iona/Lulu Island",8
"Iriomotejima",8
"Isla Cavada",8
"Isla Gran Guaiteca",8
"Isla Maguayes (Magueyes island)",8
"ISLA SAN BENEDICTO",8
"ISLA SAN LORENZO",8
"Isla Santa Ynez",8
"Jekyll Island",8
"Jinimi",8
"Jirup Id.",8
"Juan Fernandez Islands",8
"Kadavu Island (Kadavu)",8
"Kairiru Island",8
"Kanacea Island",8
"Kangaroo Id.",8
"Kent's Island",8
"Kidney Island",8
"Kili",8
"Ko Chang Id.",8
"Kokinhenik Island",8
"Korea",8
"Kulambangra Island",8
"Kythnos Id.",8
"La Blanquilla",8
"Laeso",8
"Lanyu Island (Orchid Island)",8
"Lapac",8
"La Perouse Pinnacle",8
"Lau",8
"Leaf Cay",8
"Leiden",8
"Lignum Vitae Cay",8
"Little Galloo",8
"Little Saint James",8
"Little Saint Vincent  [Petit Saint Vincent ]",8
"Los Roques",8
"Luban",8
"Luconia",8
"Lunging Island",8
"Majuro",8
"Makodroga Island",8
"Maloelap Atoll",8
"Mangaia Island",8
"Marchena Island",8
"Matiro Id.",8
"Mellum",8
"Mill Island",8
"Moala Island",8
"Moce (Mothe)",8
"Monhegan",8
"Monhegan Island",8
"Monomoy",8
"Moreton Island",8
"Muang Dist.",8
"Narcondam Island",8
"Nashawena",8
"Natar Dac Island",8
"Nazca Ridge",8
"Ngesbokel Id.",8
"Ngis Id.",8
"Nihiru",8
"North Caicos Island",8
"Nouvelle Amsterdam",8
"Ofu Island",8
"Okinawa Island",8
"Okuza",8
"Olosega Island",8
"Panaeati Island",8
"Panther",8
"Pea",8
"Pikepe Id.",8
"Pitt Island",8
"Poporang Id.",8
"Porto Santo Id",8
"presumed Laysan Island",8
"presumed Midway Atoll",8
"Pukapuka",8
"Pulau Biola",8
"Rakahanga",8
"Ram",8
"Rewa",8
"Rimatara Id.",8
"Rocas Alijos",8
"Ryukyu",8
"Saint Marie Id.",8
"Saltspring Island",8
"San Ambrosio",8
"San Cristoval",8
"San Lorenzo Sur",8
"San Lucas Island",8
"San Pedro M����rtir I.",8
"Santa F��",8
"Santa Isabel [Ysabel]",8
"Scraggy Island",8
"Selio Island",8
"Selvagem Grande",8
"Sheppey Id.",8
"Shikoku I.",8
"Siapan",8
"Sibutu",8
"Singer Island [Singers Island]",8
"Skye",8
"Skyros (Scyros Isle)",8
"Soldiers Key(s)",8
"South Bass",8
"South Pulong Bakau",8
"Speedwell",8
"St Eustatius",8
"St. Lawrence",8
"St. Vincent Island",8
"Suluan",8
"Sydero",8
"Talunkwan",8
"Taoch Island",8
"Tiburon",8
"TRINIDAD",8
"Uipi Island",8
"Ulak Island",8
"Ulul Atoll",8
"Uman District",8
"Uoleva",8
"Vanua Mbalavu",8
"Vatoa Id.",8
"Vavau",8
"Vuatom Island",8
"Wagabu Island",8
"Wake Islands",8
"Waldron",8
"Wat Id.",8
"West Amatuli",8
"Whidbey Is.",8
"Wilkes I.",8
"Yaku-shima",8
"Yonaguni",8
"2 Id.",7
"adelaide",7
"Alcatraz Id.",7
"Aldabra Islands",7
"ambon",7
"Anacapa I.",7
"ANDROS IS",7
"Anuda Id.",7
"Arakamchechen [Arakamtchetchene]",7
"Baam",7
"Back Island",7
"Baros Island",7
"Batuona",7
"Bawean Island",7
"Belau",7
"Big Island (undet.)",7
"Big Pine Key Id.",7
"brava",7
"Bulls",7
"Bunguran Island",7
"Campbell island",7
"Campbell Islands",7
"Cap Island",7
"Cayo Arenas",7
"Cayo Enrique",7
"Chelbacheb",7
"Cistern Cay",7
"Coco Island",7
"Colorado Island",7
"Colville",7
"Coronado Id.",7
"Culebra Id.",7
"Dagelet",7
"Damar Island",7
"Das Island",7
"de faial",7
"de flores",7
"Derniere Island",7
"des pingouins",7
"East Caicos",7
"Egypt (Red Sea)",7
"Eider Island",7
"Elba",7
"El Callo",7
"Fairfax Island",7
"Falos Islet",7
"Farralone Island",7
"fatu hiva",7
"Fern Id.",7
"Flinders Island",7
"Flood Island",7
"Flower",7
"Frozen Cay",7
"Fuga Island",7
"Futuna",7
"Futuna I.",7
"Galapagos Is",7
"Gannet Rock Island",7
"Gawa Island",7
"Genovesa Id.",7
"Gerrish Island",7
"Grafton Island",7
"Gready Island",7
"Great Caribou",7
"Great Cumbrae Island",7
"Great Exuma I.",7
"Guajaba Island",7
"Guernsay Island",7
"Hachijo-jima",7
"Harrison",7
"Hawaii*",7
"Higgs",7
"Hollandia (?) Dist.",7
"Honshu (Hondo)",7
