"sex","reps"
"16 male; 9 female",2
"16 males, 10 females",2
"16 males, 11 females",2
"16 males, 12 females",2
"16 males, 22 females",2
"16 males, 6 females",2
"16 worker",2
"170 undetermined",2
"1711 adults",2
"175 undetermined",2
"17 females, 10 males",2
"17 females, 11 males",2
"17 females, 17 males",2
"17 females, 26 males",2
"17 females, 9 males",2
"17 indiv��duos",2
"17M 1F",2
"17 male; 15 female",2
"17 male; 5 female",2
"17 males, 12 females",2
"17 males, 13 females",2
"17 males, 17 females",2
"17 males, 25 females",2
"17 males, 35 females",2
"186 undetermined",2
"187 undetermined",2
"18 females, 10 males",2
"18 females, 8 males",2
"18 females, 9 males",2
"18M 8F",2
"18 male; 8 female",2
"18 males, 17 females",2
"18 males, 4 females",2
"18 males, 6 females",2
"18 males, 7 females",2
"18w(1), 2w(2)",2
"18 worker",2
"196 undetermined",2
"198 undetermined",2
"19 females, 10 males",2
"19 females, 11 males",2
"19 females, 13 males",2
"19 females, 20 males",2
"19 females, 23 males",2
"19M 3F",2
"19m,4f",2
"19 male; 8 female",2
"19 males, 11 females",2
"19 males, 12 females",2
"19 males, 14 females",2
"19 males, 15 females",2
"19 males, 30 females",2
"19 males, 4 females",2
"19 males, 6 females",2
"19 worker",2
"1 Adult",2
"1 adult, 3 specimens",2
"1 adult, 9 specimens",2
"1 adulto",2
"1 aq",2
"1aQ, 15w",2
"1aQ, 1dQ, 1m",2
"1aQ, 1dQ, 2w",2
"1aQ, 1dQ, 3w",2
"1aQ, 1m, 1w",2
"1aQ, 1m (gaster detached)",2
"1aQ, 1s, 1w",2
"1aQ, 1w (gaster detached)",2
"1aQ, 2w, 1wp",2
"1aQ, 5w",2
"1aQ, 7w",2
"1aQ (head detached)",2
"1aQ (head detached), 1w, 1m",2
"1aQ (PPD)",2
"1daQ",2
"1 dealate queen, 14 worker",2
"1 dealate queen, 17 workers",2
"1 dealate queen, 19 workers",2
"1 dealate queen, 21 worker",2
"1 dealate queen, 22 workers",2
"1 dealate queen, 27 workers",2
"1 dealate queen, 9 worker",2
"1 deuto e 1 protoninfa",2
"1 deuto e 3 protoninfas",2
"1dQ, 12w",2
"1dq, 1s",2
"1dQ, 1w major",2
"1dQ, 1w (missing gaster)",2
"1dQ, 1w (missing gasters)",2
"1dQ, 20w",2
"1dQ,2w",2
"1dq, 30w, brood",2
"1dQ, 4w, l",2
"1dq, 59w, brood",2
"1dQ (head + gaster detached)",2
"1dq, many w",2
"1dQ (missing gaster) 2w",2
"1dQ (PPND)",2
"1dQ, w",2
"1dw",2
"1 ergatandromorph",2
"1 erg q",2
"1F 4M",2
"1 FEMALE,",2
"1 female, 12 adults",2
"1 female, 1es",2
"1 female, 1 male",2
"1 Female, 1 Sub-female",2
"1 female; 24 males",2
"1 female, 2 adults",2
"1 female, 30 adults",2
"1 female, 3 adults",2
"1 female, 5 specimens",2
"1 females, 17 males",2
"1 f��mea, 2 juvenis",2
"1 gynandromorph",2
"1 intercaste",2
"1 leg",2
"1 leg of worker",2
"1M, 1?",2
"1M 11F",2
"1M 12F",2
"1m, 1aq",2
"1m, 1dQ",2
"1M 1 F",2
"1m, 1p (destruction)",2
"1m, 2 larvae",2
"1m + 3f",2
"1m, 3f",2
"1m,3f,1u",2
"1m + 4f",2
"1m, 5f",2
"1M 9F",2
"1ma, 14mi",2
"1ma, 21mi",2
"1ma, 3mi",2
"1ma, 9mi",2
"1major",2
"1 male, 106 females",2
"1 male; 10 female",2
"1 Male,1 female",2
"1 male, 1 female, 13 adults",2
"1 male, 1 female, 3 adults",2
"1 Male, 1 Female, and eggs",2
"1 male, 1puF",2
"1 male1 sex not recorded",2
"1 Male, 1 Sub-female",2
"1 male, 26 females",2
"1 male, 2 female",2
"1 male, 2 Females",2
"1 male, 3 females, 1 adult",2
"1 male, 43 females",2
"1 male, 61 females",2
"1 male; 9 female",2
"1 Male and 1 Female",2
"1m destruction",2
"1m et 2f",2
"1m et 5f",2
"1m (gaster only)",2
"1m (missing head, gaster detached)",2
"1m (non-destructive extraction)",2
"1m partial destructive extraction of DNA. Genitalia saved.",2
"1m (PPND)",2
"1 protoninfa, 1 deutoninfa",2
"1puF",2
"1Q, 4w, 2m",2
"1Q, 4w, 4m",2
"1Q, >5w, 2m",2
"1Q, >5w, >5m",2
"1Q eragatoid",2
"1Q ergatogyne, 2w",2
"1Q ergatoid , 2w",2
"1s (missing head)",2
"1 specimen, 2 specimens",2
"1 Sub-adult Female, 2 Immatures",2
"1 Sub-Male, 1 Sub-Female",2
"1teneral w",2
"1 tritoninfa, 1 deutoninfa, 1 protoninfa",2
"1 tritoninfas",2
"1 undetermined; 1 female",2
"1w(1), 1w(2)",2
"1w, 1 intercaste",2
"1w, 1 larva",2
"1w, 1m (head detached)",2
"1w, 1m (m missing gaster)",2
"1w, 1mp",2
"1w (1w gaster detached)",2
"1w, 1wp, 1mp",2
"1w, 2microgynes",2
"1w, 2mp",2
"1w, 2p",2
"1w, 2wp",2
"1w, 3m",2
"1w, 5l",2
"1w, 6p",2
"1w body (head removed)",2
"1w, brood",2
"1w (destruction for ATOL)",2
"1w (dissected)",2
"1w egg-laying",2
"1w (head)",2
"1w (head missing)",2
"1w (in half)",2
"1w major, 1m",2
"1w major, 1w med, 2w",2
"1w major, 1w minor, 2w",2
"1w major, 2w (1 missing gaster)",2
"1w major, 2w (1w gaster detached), 1m",2
"1w major (head and gaster detached), 1w",2
"1w major (head detached), 1w",2
"1w major (missing head), 2w",2
"1w (missing gaster, head detached)",2
"1w (missing hind left leg)",2
"1w (ND)",2
"1w (non-destructive)",2
"1 worker, 1 pupa",2
"1w PPD",2
"1w (PPD)",2
"1w + remains",2
"1w supermajor",2
"200",2
"200 specimens",2
"200w",2
"201 undetermined",2
"20 females, 10 males",2
"20 females, 24 males",2
"20 females, 9 males",2
"20M 1F",2
"20 male; 1 female",2
"20 male; 5 female",2
"20 males, 10 females",2
"20 males, 15 females",2
"20 males, 5 females",2
"20 males, 6 females",2
"20 males, 8 females",2
">20w(1), 1w(2)",2
">20w(1), 4w(2)",2
"20w, 1dQ",2
"20w, 1dQ, 20l",2
"+20W, 1Q",2
"20w, 20l, 20p",2
"20w, brood",2
"20 worker",2
"217 undetermined",2
"21 females, 12 males",2
"21M",2
"21 male; 4 female",2
"21 males, 13 females",2
"21 males, 15 females",2
"21 males, 1 female",2
"21 males, 21 females",2
"21 males, 6 females",2
"21 males, 7 females",2
"21 males, 8 females",2
"21 workers",2
"222 undetermined",2
"22 females, 16 males",2
"22 females, 21 males",2
"22 females, 9 males",2
"2 2Juveniles",2
"22m,3f",2
"22M 7F",2
"22 male; 1 female",2
"22 males, 13 females",2
"22 males, 3 females",2
"22 males, 5 females",2
"22 males, 7 females",2
"22 specimens",2
"22 workers",2
"236 undetermined",2
"237 undetermined",2
"238 undetermined",2
"23 females, 10 males",2
"23 males, 15 females",2
"23 males, 18 females",2
"23 males, 1 female",2
"23 males, 4 females",2
"23 males, 5 females",2
"23 males, 9 females",2
"23 specimens",2
"23 workers",2
"240 undetermined",2
"249 undetermined",2
"24 females, 14 males",2
"24 females, 38 males",2
"24 males, 22 females",2
"24 males, 4 females",2
"24 workers",2
"250 adults",2
"250w",2
"253 undetermined",2
"25 females, 16 males",2
"25 females, 23 males",2
"25M 1F",2
"25m,25f",2
"25M 3F",2
"25 males, 12 females",2
"25 males, 25 females",2
"25 males, 2 females",2
"25 males, 3 females",2
"25 males, 50 adults",2
"25 males, 6 females",2
"25 tritoninfas",2
"25w, 1m",2
"25w, 25p",2
"26 females; 1 male",2
"26 males, 4 females",2
"26 males, 9 females",2
"27 females, 19 males",2
"27m",2
"27 males, 1 female",2
"27 males, 37 females",2
"27 males, 8 females",2
"27 tritoninfas",2
"280 undetermined",2
"28 male; 20 female",2
"28 males, 6 females",2
"28 males, 8 females",2
"28 workers",2
"295 undetermined",2
"297 undetermined",2
"29 males, 2 females",2
"29 males, 3 females",2
"29 worker",2
"2Adult 1juvenile",2
"2 alate queens, 2 workers",2
"2aq, 1m",2
"2aQ, 2w, 2wp",2
"2aQ (gasters detached)",2
"2 dealate queen, 7 worker",2
"2 dealate queens, 11 workers",2
"2 dealate queens, 17 workers",2
"2 dealate queens, 28 workers",2
"2 dealate queens, 2 workers",2
"2 dealate queens, 4 workers",2
"2 dealate queens, 5 workers",2
"2 dealate queens, 7 workers",2
"2dQ, 15w",2
"2dQ, 1s",2
"2dQ, 5w",2
"2dQ, many w",2
"2eQ",2
"2F, 12M",2
"2F 2M",2
"2f + 4m",2
"2f + 5m",2
"2F, 6M",2
"2f + 7m",2
"2F, 8M",2
"2F, 9M",2
"2 females, 11 males",2
"2 females, 13 males",2
"2 females; 18 males",2
"2 Females, 1 Sub-Male",2
"2 females, 2 adults",2
"2 females, 4 adults",2
"2 females, 5 specimens",2
"2 females, 6 adults",2
"2 females; 8 males",2
"2 F��meas, 3 Machos",2
"2 immatures",2
"2M 11F",2
"2m, 1f",2
"2m, 4w",2
"2m,8f",2
"2ma",2
"2ma, 16mi",2
"2 machos, 2 f��meas",2
"2 male, 2 female",2
"2 males, 14 females",2
"2 Males 1 Female",2
"2 males, 23 females",2
"2 males, 25 females",2
"2 males, 2 females, 1 adult",2
"2 males, 2 females, 3 specimens",2
"2 Males, 2 Females, 6 Immatures",2
"2 males, 2 females, 8 adults",2
"2 males, 31 females",2
"2 males, 39 females",2
"2 males, 5 adults",2
"2 Males, 6 Females",2
"2 males, female",2
"2M juveniles",2
"2m (ND non destructive extraction)",2
"2Q, 11w",2
"2Q, 1m",2
"2Q, 2w, 2m",2
"2Q, 3w, 2m",2
"2Q, 4w, 2m",2
"2Q, 5w",2
"2Q, >5w",2
"2Q, 5w, 2m",2
"2 sex not recorded2 male",2
"2 specimens, 1 specimen",2
"2 tritoninfas, 1 deutoninfa",2
"2u,2m",2
"2w, 1dq, 2m",2
"2w, 1 larva",2
"2w,1m",2
"2w, 1m, 2wp",2
"2w, 1mp",2
"2W, 1Q",2
"2w, 1s, 1aq",2
"2w, 1w",2
"2w (1w gaster detached, 1w missing gaster)",2
"2w (1w missing gaster, 1w missing head and gaster)",2
"2w(2), 1w(1)",2
"2w, 2dq",2
"2w, 2l (destructive extraction)",2
"2w, 3p",2
"2w, 4p",2
"2w (destructive extraction)",2
"2w (gaster detached)",2
"2w (head detached)",2
"2w, l, p",2
"2w major, 1w, 1m",2
"2w major, 3w",2
"2wp",2
"2wp, 1w",2
"2wp, 1w prepupa",2
"305 undetermined",2
"30 females, 18 males",2
"30 females, 28 males",2
"30 females, 30 males",2
"30M",2
"30 males, 10 females",2
"30 males, 20 females",2
"30 males, 3 females",2
"30 males, 5 females",2
"30 males, 8 females",2
">30w, 1dq",2
"310",2
"31 males, 6 females",2
"31w, brood",2
"32 females, 32 males",2
"32 females, 34 males",2
"3 2Juveniles",2
"32 males, 18 females",2
"32 males, 9 females",2
"33f",2
"33 females, 20 males",2
"3 3Juveniles",2
"33 males, 7 females",2
"347 undetermined",2
"34 indiv��duos",2
"34 males, 15 females",2
"34 males, 3 females",2
"34 specimens",2
"351 undetermined",2
"35f",2
"35 males, 4 females",2
"35 sex not recorded",2
"35 tritoninfas",2
"35w, brood",2
"36 males, 1 female",2
"36 males, 23 females",2
"378 undetermined",2
"37f",2
"37 specimens",2
"37 tritoninfas",2
"38M",2
"38 males, 7 females",2
"39m",2
">3aQ, >5m, >10w",2
"3 dealate queens, 14 workers",2
"3 dealate queens, 20 workers",2
"3 dealate queens, 8 workers",2
"3 dealate queens, 9 workers",2
"3dq, many w, brood",2
"3F 2M",2
"3f,2u",2
"3f + 7m",2
"3F, 8M",2
"3 Females",2
"3 females, 16 males",2
"3 Females, 4 Immatures",2
"3 females, 5 adults",2
"3 females; 8 males",2
"3 f��mea, 1deutoninfa",2
"3 f��meas",2
"3 F��meas, 2 Machos",2
"3juv",2
"3M 11F",2
"3M 15F",2
"3m (1m missing gaster)",2
"3m,8f",2
"3 male; 10 female",2
"3 male; 9 female",2
"3 Males",2
"3 males, 13 females",2
"3 males, 16 females",2
"3 males, 19 females",2
"3 males, 23 females",2
"3 males, 2 adults",2
"3 males, 30 females",2
"3 males, 3 female",2
"3 Males, 3 Females",2
"3 Males, 5 Females",2
"3M juveniles",2
"3Q, 1m",2
"3Q, 1w",2
"3Q, 1w, 1m",2
"3Q, 3w",2
"3Q, 5w",2
"3 sex not recorded 3 female",2
"3 sex not recorded 3 male",2
"3u,3f",2
"3u,3m",2
">3w",2
"3w, 1aq",2
"3w, 1 larva",2
"3w (1w detached)",2
"3w, 1wp",2
"3W, 2M",2
"3w, 2wp",2
"3w, 3m",2
"3w, 3wc, 1mc",2
"3w [on same pin]",2
"40 sex not recorded",2
"41f",2
"41 males, 11 females",2
"41 males, 7 females",2
"4 2Juveniles",2
"42m",2
"43f",2
"43 females; 49 males",2
"44f",2
"44 sex not recorded",2
"44w, brood",2
"45 sex not recorded",2
"45 specimens",2
"46 females, 55 males",2
"46m",2
"47",2
"47M",2
"47 sex not recorded",2
"48m",2
"48w, brood",2
"49mi, brood",2
"49w",2
"4 adults, 1 specimen",2
"4aQ",2
"4dq, many w, brood",2
"4F 1M",2
"4f + 2m",2
"4f + 3m",2
"4f + 4m",2
"4f + 6m",2
"4F, 6M",2
"4f + 7m",2
"4 females; 10 males",2
"4 females; 11 males",2
"4 females; 13 males",2
"4 females, 15 males",2
"4 females, 18 males",2
"4 f��meas",2
"4M 11F",2
"4m, 12w",2
"4m,1u",2
"4M 6F",2
"4ma",2
"4 male; 11 female",2
"4 male; 12 female",2
"4 male; 18 female",2
"4 male 1 female",2
"4 male 6 female",2
"4 males, 14 females",2
"4 males, 16 females",2
"4 males, 18 females",2
"4 males, 21 females",2
"4 males, 2 adults",2
"4 males, 36 females",2
"4 males, 52 females",2
"4ma, many mi, brood",2
"4Q, 3w",2
"4Q, >5w, 3m",2
"4 sex not recorded 1 female",2
"4 sex not recorded 2 male",2
"4u,1f",2
"4u,2m",2
"4w (1w missing gaster)",2
"4w, 2 larvae",2
"4w, 3m",2
"4w, 3p",2
"4w, 3p, 1mp",2
"4w, 4wp, 4mp",2
"4w major",2
"4wp",2
"500 m",2
"50m",2
"50 m",2
"50 sex not recorded",2
"50w, 10p",2
"50w, 15p",2
"50w, 1dq",2
"51f",2
"5 2Juveniles",2
"52 males, 15 females",2
"52 sex not recorded",2
"52w, brood",2
"54w",2
"55w",2
"56f",2
"56w",2
"57",2
"57f",2
"58",2
"58f",2
"58w, brood",2
"59u",2
"5F 1M",2
"5f + 2m",2
"5F, 4M",2
"5 females; 10 males",2
"5 females; 13 males",2
"5 females, 15 males",2
"5 females; 15 males",2
"5 females, 16 males",2
">5m",2
"5m,10f",2
"5m + 1f",2
"5 male; 10 female",2
"5 male 1 female",2
"5 males, 15 females",2
"5 males, 19 females",2
"5 males, 22 females",2
"5 males, 28 females",2
"5 males, 54 females",2
"5 Males, 5 Females",2
"5Q",2
">5Q,",2
"5Q, >5w, >5m",2
"5w, 1dq",2
"5w, 1l",2
"5w, 1p",2
"5w, 2m",2
">5w, 4m",2
"5w, 5m",2
"5w, 5wp",2
">5w major, >10w minor",2
">5w, p",2
"60f",2
"60m",2
"61",2
"61w",2
"63f",2
"63 females",2
"63u",2
"63w, brood",2
"64",2
"64 females",2
"64u",2
"65",2
"65m",2
"65 sex not recorded",2
"65u",2
"66",2
"67f",2
"68",2
"69 adults",2
"69m",2
"69u",2
"6aQ",2
"6F, 1M",2
"6F, 4M",2
"6F, 5M",2
"6F, 8M",2
"6 females, 16 males",2
"6 females; 2 males",2
"6 females, 33 males",2
"6 females; 3 males",2
"6 females; 6 males",2
"6m,10f",2
"6m,7f",2
"6M 7F",2
"6 male; 7 female",2
"6 males, 14 females",2
"6 males, 20 females",2
"6 males, 23 females",2
"6 males, 26 females",2
"6 males, 32 females",2
"6 males, 34 females",2
"6 males, 38 females",2
"6 Males, 6 Females",2
"6mi, brood",2
"6 tritoninfas, 1 deutoninfa",2
"6w, 1s",2
"6w, 1wp",2
"6w, 2 larvae",2
"6w, 5m",2
"6w, 6wp",2
"70% Ethanol",2
"70u",2
"71",2
"71 females",2
"72 males",2
"72w",2
"73 male; 36 female",2
"74u",2
"75u",2
"75w",2
"76 males",2
"76w",2
"77",2
"77 males",2
"78 females",2
"78 males",2
"79 females",2
"79m",2
"7 adults, 1 specimen",2
"7f + 2m",2
"7F, 3M",2
"7F, 6M",2
"7F, 7M",2
"7 females, 19 males",2
"7 females, 21 males",2
"7 females, 22 males",2
"7 females; 2 males",2
"7 indiv��duos",2
"7m,10f",2
"7m,20f",2
"7M 8F",2
"7 male; 12 female",2
"7 male; 14 female",2
"7 males, 17 females",2
"7 males, 21 females",2
"7 males, 40 females",2
"7 specimens, 1 specimen",2
"7w, 1m",2
"7x",2
"80",2
"80 sex not recorded",2
"80u",2
"81",2
"81 adults",2
"81 females",2
"82 males",2
"83 females",2
"83m",2
"83 males",2
"85",2
"86 adults",2
"86w, brood",2
"88 females",2
"89 females",2
"8F, 2M",2
"8 females; 10 males",2
"8 females, 18 males",2
"8 females, 22 males",2
"8M 1F",2
"8M 30F",2
"8M 5F",2
"8M 6F",2
"8m,8f",2
"8 male; 5 female",2
"8 males, 16 females",2
"8 males, 17 females",2
"8 males, 23 females",2
"8 Males, 6 Females",2
"8 tritoninfas",2
"8w(1), 2w(2)",2
"8w, 1dq",2
"8w, 2l",2
"8w, 2wp",2
"8w, 5aq, 1m",2
"8w, brood",2
"90",2
"90 females",2
"90 sex not recorded",2
"91 adults",2
"91m",2
"91 males",2
"92 adults",2
"92 females",2
"92 males",2
"93",2
"94 adults",2
"95 females",2
"96 females",2
"9 females, 16 males",2
"9m,10f",2
"9m,11f",2
"9m,12f",2
"9M 12F",2
"9m,13f",2
"9M 5F",2
"9m,6f",2
"9M 6F",2
"9m,7f",2
"9M 7F",2
"9m,8f",2
"9 males, 15 females",2
"9 males, 34 females",2
"9 Males, 3 Females",2
"9 Males, 5 Females",2
"9 Males, 8 Females",2
"9w, 1dQ",2
"A6M",2
"Adult alates",2
"adult male genitalia",2
"adult males",2
"adult queens",2
"Adult queen, workers",2
"adult worker, fungus garden",2
"adult worker, intercaste",2
"adult worker, pupae",2
"age 102 days",2
"age 28 days",2
"age 50 days",2
"age 61 days",2
"age 69 days",2
"age 97 days",2
"alate/brood",2
"alate, dealate queen",2
"alate queen, dealate queen, major, minor worker, brood",2
"alate queen, dealate queen, male, worker",2
"alate queen, workers, brood",2
"alates",2
"Albino, J.",2
"autoicous !",2
"Bisexu��",2
"Boreali-Americani 1-20",2
"born 4 Sep 1964 to female collected 16 Aug 1964, 6",2
"brachypterous queen",2
"Brasil",2
"Brood",2
"c.fr.",2
"Collected from 28 May - 4 June 2018",2
"c. per.",2
"C&S feet;  + ser-sec vert col",2
"C&S F; SV 18.9",2
"C&S; meta-young",2
"C&S. Organs on shelf",2
"C&S + skin + guts",2
"c. ster.",2
"dealate",2
"dealate, alate queen",2
"dealate queen, adult worker",2
"dealate queen, intercaste, worker",2
"dealate queen, males, workers",2
"dealate queen, minor worker, brood",2
"dealate queen worker",2
"dealate queen, workers",2
"delate queen",2
"dQ?",2
"E",2
"eggs, young (formalin)",2
"embryos; C&S",2
"ergatogyne?",2
"ergatogyne? Worker",2
"ergatoid queen and worker",2
"F; 2n",2
"F3",2
"F;  + C&S skull",2
"Femael",2
"female 1, male",2
"FEMALE 23",2
"Female; Female;;;",2
"Female Full Of Eggs",2
"; female; male",2
"(Female)Male",2
"Female;; Male",2
"female + male (autoicous)",2
"female; male; female; female; female",2
";;; female; male; female; male",2
"female; male; male;;",2
"Female; Male; Male;;",2
"Female; Male; Male;;;",2
"female + male (monoecious)",2
"female; male; Unknown",2
"Female; male; Unknown",2
"FEMALE, PLOIDY UNKNOWN",2
"# females: 2; # undet: 1",2
"female; SEE ER",2
"Female; unknown",2
"female with eggs",2
"Female With Unripe Eggs",2
"F F",2
"F, juvenile",2
"F; larvae, stage 46, SV 26.9; C&S",2
"Flechten Europas",2
"Flora Hungarica exsiccata",2
"F;M",2
"F, PROB",2
"F; ser-sec ?",2
"F; , ser-sec skull",2
"F; skel, skull",2
"F; SV 105.0; skel",2
"F; SV 109.0; skel",2
"F; SV 120.0; skel",2
"F; SV 124.0; skel",2
"F; SV 20.8; C&S",2
"F; SV 21.4; C&S  + skin",2
"F; SV 22.5; C&S",2
"F; SV 22.9; C&S",2
"F; SV 23.3; C&S",2
"F; SV 25.0; C&S;  + skin",2
"F; SV 26.0; C&S",2
"F; SV 26.7; C&S",2
"F; SV 27.5; C&S",2
"F; SV 27; C&S",2
"F; SV 29.8; C&S",2
"F; SV 29.9; C&S",2
"F; SV 30.0; C&S",2
"F; SV 31.0; C&S",2
"F; SV 32.0; C&S",2
"F; SV 32.9; C&S",2
"F; SV 33.7; C&S",2
"F; SV 34; C&S",2
"F; SV 35.0; C&S",2
"F; SV 35.3; C&S",2
"F; SV 35; C&S",2
"F; SV 37.4; C&S",2
"F; SV 37.8; C&S",2
"F; SV 38.0; C&S",2
"F; SV 38.5; C&S",2
"F; SV 38.9; C&S",2
"F; SV 42; C&S",2
"F; SV 43.6; C&S",2
"F; SV 43.7; C&S",2
"F; SV 44.2; C&S",2
"F; SV 44.5; C&S",2
"F; SV 44; C&S",2
"F; SV 45.6; C&S",2
"F; SV 49.0; C&S",2
"F; SV 49.6; C&S",2
"F; SV 51.4; C&S",2
"F; SV 54; C&S",2
"F; SV 55.0 ; skel",2
"F; SV 55.3; C&S",2
"F; SV 59.8; C&S",2
"F; SV 61.1; C&S",2
"F; SV 62.0; C&S;  + skull",2
"F; SV 64.0; C&S;  + skull",2
"F; SV 67.5; C&S",2
"F; SV 70.6; skel",2
"F; SV 74.0; C&S;  + skull",2
"F; SV 77.2; C&S",2
"fungus garden material",2
"F/w E",2
"F; with eggs",2
"genitalia",2
"hatchling, egg shell",2
"+ head",2
"+head +post.vert. +L hemipenis",2
"+head +vertebrae",2
"Jesus-Junior, M. M. B. G.",2
"larvae; C&S, stage 34",2
"larvae, meta-young",2
"larva, ser-sec",2
"Licens of the West Indies",2
"Lich. Brit.",2
"Lichenes Americae Septentrionales Exs.",2
"Lichenes Arctici",2
"Lichenes B��kkenses Exsiccati",2
"Lichenes Exsiccati Fasc.  IV (121-140)",2
"Lichenes Exsiccati GGB",2
"Lichenes Gallici Exsiccacti",2
"Lichenes Selecti Exsiccati Fasc. III(50-75)",2
"Lichenotheca Japonica",2
"Lichenothica Fennica",2
"Lichens Fenniae Exsiccati",2
"Lichens of New York",2
"Lichens of West Virginia",2
"Lich. Europ. Exs. Fasc. I",2
"Lich. Europ. Exs. Fasc. II",2
"lights",2
"Limeira-de-Oliveira, F.",2
"Lo-Man-Hung, N. F.",2
"M [?]",2
"M?*",2
"M, 2F",2
"M6",2
"M7",2
"Magnusson, W. E.",2
"major, minor",2
"major,minor worker",2
"major, minor worker, brood, seeds",2
"major w",2
"major worker, minor worker",2
"major worker, minor worker, brood",2
"Male (?)",2
"male 1, female",2
"male 2, female 2",2
"male 3, female",2
"male 4",2
"male and female on same plant",2
"male, dealate queen, worker",2
"[male], [female]",2
"; male; Female",2
"; Male & Female",2
"Male; Female;;;",2
"Male, Female, and eggs",2
"male; female; Female",2
"male; Female; Female;;",2
"Male; Female; Female; Female",2
"male; female; female; unknown",2
"male; Female; Intersex; male; male",2
"male; female; male; female;;",2
"male; female; male; male",2
"male, females",2
"Male, immature",2
"male; intersex",2
"MALE  M",2
"male ?; male",2
"male; male; female; female; female; female",2
"male; male; female; female; female; male",2
"male , multiple",2
"Male plants",2
"Male, Queen",2
"male; recorded as unknown",2
"# males: 3; # females: 3",2
"males, female",2
"many aq, m, w, brood",2
"mercury vapor light",2
"MF",2
"M, imm",2
"minor, major worker, male, brood",2
"minor w",2
"minor worker, brood, seeds",2
"minor worker, major worker, male",2
"minor worker, queen",2
"minor workers, brood",2
"M; juv; C&S",2
"ML",2
"Monoicous",2
"mostly male",2
"M;  + ser-sec skull",2
"M; shell",2
"M; shell, skull",2
"M;skel",2
"M; skel,shell",2
"M; skel, shell  + soft-parts",2
"M; skin only;  + skel",2
"M; skull, skin",2
"M; SV 18.6; C&S",2
"M; SV 19.6; C&S",2
"M; SV 20.7; C&S",2
"M; SV 22.0; C&S",2
"M; SV 22.7; C&S",2
"M; SV 23.0; C&S",2
"M; SV 23.3; C&S",2
"M; SV 23.8; C&S",2
"M; SV 24.4; C&S",2
"M; SV 26.9; C&S",2
"M; SV 28.0; C&S",2
"M; SV 28.2; C&S",2
"M; SV 30.0; C&S",2
"M; SV 30.8; C&S",2
"M; SV 31.7; C&S",2
"M; SV 32.7; C&S",2
