"Heron Island",107
"Heywood",80
"Heywood Island",1
"Hibbertia",2
"Hibernia Reef",282
"Hibiscus",1
"Hidden",63
"Hidden Island",29
"High",3
"High Cliffy",1
"High Cliffy Island",3
"High Island",1
"High Point Island",2
"Hilapuna",11
"Hinchenbrook Island",4
"Hinchinbrook Island",1
"Hindmarsh",3
"Hindmarsh Island",4
"Hispaniola",21
"Hispaniola Island",2
"Hiva Oa",1
"Hog Island",1
"Hoga Island",29
"Hokkaido",150
"Hokkaido Island",1
"Hollyhock",1
"Hollyhock Island",3
"Holy Island",1
"Home (Pulu Selma) Island",92
"Home Island",4
"Hong Kong Island",3
"Honshu",346
"Honshu Island",13
"Hood",8
"Hop Island",2
"Hope",17
"Hope Island",25
"Hope Islands",3
"Hope Reef",4
"Hopeless Reach",2
"Horsburgh Island",371
"Hosburgh Island",4
"Hoskyn Islands",6
"Howe Island",1
"Howland",1
"Hoy",1
"Hugg Island",34
"Hull",20
"Hummock",11
"Hummock Island",56
"Humpy Island",2
"Hunter Island",12
"Hunter River  (islet)",1
"Hut",2
"I del espiritu santo",2
"IRIAN JAYA",112
"IRVINE",40
"Iceland",48
"Ile Ouen",1
"Ile Sainte-Marie",114
"Ile aux Nattes",7
"Ilha Anchieta",1
"Imorigue Channel",3
"Imorigue Island",5
"Imperieuse Reef",609
"Imperieuse reef",1
"Inaccessible Island",1
"Indian Island",2
"Inhaca Island",2
"Inner Gneerings Reef",1
"Inner Island",1
"Insadu Reef",1
"Inshore",15
"Inshore Reef",1
"Intercourse Island",4
"Ipoteto Island",1
"Irai Island",32
"Iredale Island",78
"Ireland",22
"Iriomote Island",1
"Iriomote Islands",1
"Iris Refuge",3
"Iron",1
"Irvine",122
"Irvine Island",70
"Irvine Island, Bathurst Island",1
"Irwin Reef",42
"Irwin Reef, Outside",24
"Isabella Island",3
"Ishigaki Island",1
"Isla Esteves",1
"Isla Farallon",1
"Isla Fernandina",1
"Isla Gordon",2
"Isla Grande",8
"Isla Grande de Tierra del Fuego",6
"Isla Guadalupe",2
"Isla Hoste",54
"Isla Isabela",1
"Isla Isabella",1
"Isla Lennox",6
"Isla Major",5
"Isla Montpatre",1
"Isla Navarino",31
"Isla Pajaros",1
"Isla Pictón",6
"Isla San Jose",1
"Isla San Pedro Martir",1
"Isla Santa Cruz",2
"Isla Uva",1
"Isla des Pins",1
"Isla du Sepulcre",1
"Isla el Rey",1
"Islae Diabole",1
"Island in East Arm",2
"Island of Sluthness",1
"Island of Thaut",1
"Island of the Dead",9
"Isle Anglais",3
"Isle Anglaise",10
"Isle Boddam",6
"Isle Diabola",9
"Isle Du Cain",5
"Isle Du Coin",7
"Isle Fouquet",2
"Isle Mapou",1
"Isle Mapua",3
"Isle Nge (?)",1
"Isle Poule",11
"Isle de la Passa",2
"Isle of Jura",1
"Isle of Man",1
"Ivy",6
"Ivy  (islet to ESE)",1
"Iwo Jima",1
"Izu Island",1
"JAVA",1066
"JULIA PERCY",1
"Jack Reef",54
"Jackson",23
"Jackson Island",64
"Jaco Island",17
"Jako Island",2
"Jalun Island",1
"Jamaica",8
"Jamieson Reef",11
"Jana Island",2
"Jar Island",72
"Jarman",9
"Java",76
"Java Island",3
"Jayapura",1
"Jeegarnyeejip",7
"Jef Tsiep",2
"Jefman Island",1
"Jemaja Island",13
"Joan Rock  (Rottnest)",4
"Joe Smith",5
"John Island",32
"Jon Jim",11
"Jones",24
"Jones Island",127
"Ju Island",25
"Julia Rocks",27
"Jungulu",175
"Jungulu Island",50
"Jussieu Island",11
"KAI BESAR",345
"KAI KECIL",10
"KALONG",1
"KANGAROO ISLAND",1
"KINGFISHER",61
"KISAR",36
"KOMODO",53
"KOOLAN",29
"KRAKATAU",117
"Kabaena Island",1
"Kai",2
"Kai Besar",272
"Kai Dulah",1
"Kai Dulah Island",8
"Kai Island",11
"Kai dulah Island",1
"Kajoa Island",5
"Kakaban Island",73
"Kakara lam Island",1
"Kalang Anyar",1
"Kanari Island",6
"Kangaroo",25
"Kangaroo  (islet to South)",4
"Kangaroo Island",55
"Kangaroo Island NT",1
"Kangaroo Island SA",1325
"Kanton Atoll",20
"Kanton Island",1
"Kapingamarangi Attol",1
"Kapiti Island",1
"Kar Kar Island",2
"Karang Utara Ronde",9
"Karang Woi",5
"Karimundajawa Island",1
"Karkar Island",1
"Karri Islands",1
"Karuku Island",2
"Kasa Island",8
"Katarina Island",1
"Katers",185
"Katers Island",46
"Kathleen Island",3
"Katir island",1
"Kau Sai Island",1
"Kavibanglik Island",1
"Kawau",14
"Kawau Island",32
"Kawe Island",37
"Kawe Islands",4
"Kayao Island",1
"Keast",15
"Keast Island",159
"Kecil Island",1
"Kei Besar Island",12
"Kembongan Island",1
"Kenau Island",1
"Kendrew",17
"Kendrew Island",1521
"Keppel Island",5
"Keppel Isles",1
"Kerama Island",1
"Keramut Island",7
"Keraudren",68
"Keraudren Island",2
"Kerguelen",24
"Kerguelen Island",12
"Kermadec",4
"Keru",22
"Keruo Island",5
"Key Biscayne",1
"Kg Ihamahu",1
"Kg Nalahia",1
"Kg morela",1
"Kianya Island",3
"Kidney",11
"Kidney Island",2
"Kiemboni Island",1
