continent,reps
Tyrrhenian Sea,1
UNKNOWN,222
UNSPECIFIED,2737
"UO 15847 Post, Oregon",16
US-Kab-Wa-Ka River,5
USA,10
USSR,2
UY,3
Ugly Creek,1
Uintah River,2
Ukraine,1
Ulcohatchee Creek,9
Umatilla River,1
Umi River,22
Umkomaas River,1
Umpqua River,10
Unalaska Lake,3
Unanamed Tributary of Rock River,1
Undefined,497
Undetermined,3
Union Creek,22
Union Drainage Ditch,4
United Kingdom,4
United States,33545
University Lake,14
Unknown,14879
Unknown -North America,1
"Unknown, Captive",3840
Unknown-Asia,8
Unknown-Atlantic Ocean,1
Unknown-Neotropical,48
Unknown-Northwest Atlantic,1
Unknown-South America,1
Unkown,3
Unn. Spring Tater Branch,2
Unn. Trib. Calumet Sag Channel,12
Unn. Trib. Mackinaw River (Frog Alley),6
Unn. Trib. Middle Fork Vermilion River,3
Unn. Trib. Rock River,8
Unn. Trib. Rocky Run,7
Unn. Trib. Vermilion R.,2
Unnamed Trib of Rock R,4
Unnamed Tributary,5
Unnamed Tributary Big Coon Creek,2
Unnamed Tributary Black Fork Mohican River,4
Unnamed Tributary Briar Creek,1
Unnamed Tributary Buck Creek,4
Unnamed Tributary Cattail Creek,1
Unnamed Tributary Cedar Creek,13
Unnamed Tributary Green Lake,3
Unnamed Tributary Nippersink Creek,7
Unnamed Tributary Rocky Fork Mohican River,1
Unnamed Tributary Yellow Creek,2
Unnamed Tributary of  North Fk. Kent Cr.,4
Unnamed Tributary of Mackinaw River (Bray Creek),3
Unnamed Tributary of Possum Run,1
Unnamed Tributary of Rocky Fork,6
Unnamed Tributary of Spring Creek,2
Unnamed branch of County Ditch #1,1
Unnamed trib Big Cr,1
Unnamed trib Buck Branch,1
Unnamed trib Cache R,3
Unnamed trib Cattail Cr,2
Unnamed trib Cedar Creek,14
Unnamed trib Green R,1
Unnamed trib Lake Cr,1
Unnamed trib Lake Creek,1
Unnamed trib Little Cache Cr,1
Unnamed trib Mississippi R,4
Unnamed trib Mississippi River,2
Unnamed trib Rush Cr,1
Unnamed trib Straddle Cr,2
Unnamed trib Sugar Cr,1
Unnamed trib of Back Cr,14
Unnamed trib of East Br Killbuck Creek,1
Unnamed trib of Franklin Cr,2
Unnamed trib of Green R.,1
Unnamed trib of Killbuck Creek,1
Unnamed trib of Leaf R,3
Unnamed trib of Little Rock Cr,1
Unnamed trib of Meredosia Ditch,2
Unnamed trib of Mill Cr,1
Unnamed trib of Mill Cr.,1
Unnamed trib of Mill Creek,3
Unnamed trib of Pine Cr,2
"Unnamed trib of Pink Cr,",2
Unnamed trib of Rock Cr.,1
Unnamed trib of Rock R,2
Unnamed trib of Rock River,5
Unnamed trib of Silver Cr,2
Unnamed trib of Spring Cr,2
Unnamed trib of Stillman Cr,2
Unnamed trib of Stillman Cr.,2
Unnamed trib of Walnut Cr,2
Unnamed trib of Yellow Cr,3
Unnamed trib. Cache River,2
Unnamed trib. of Leaf R.,1
Unnamed trib. of Pine Creek,2
Unnamed tribu-tary Raccoon Creek,1
Unnamed tributary,13
Unnamed tributary Brushy Creek,1
Unnamed tributary Brushy Fork,1
Unnamed tributary Catfish Creek,1
Unnamed tributary Cattail Creek,1
Unnamed tributary Coffee Creek,1
Unnamed tributary Cottonwood Creek,1
Unnamed tributary Crawfish Creek,1
Unnamed tributary E Mill Creek,1
Unnamed tributary East Branch Embarass River,1
Unnamed tributary East Branch Middle Fork Vermilion River,1
Unnamed tributary East Plum River,2
Unnamed tributary Embarass River,1
Unnamed tributary Embarras River,2
Unnamed tributary Galena River,1
Unnamed tributary Irish Hallow Creek,1
Unnamed tributary Lamotte Creek,1
Unnamed tributary Little Black Slough,1
Unnamed tributary Little Cache Creek,1
Unnamed tributary Little Eagle Creek,2
Unnamed tributary Middle Fork Vermilion River,2
Unnamed tributary North Fork Vermilion River,1
Unnamed tributary Raccoon Creek,1
Unnamed tributary Salt Fork Vermilion River,2
Unnamed tributary Salt ForkVermilion River,1
Unnamed tributary South Fork Terrapin Creek,2
Unnamed tributary Spoon River,4
Unnamed tributary Stony Creek,3
Unnamed tributary Straddle Creek,1
Unnamed tributary Sugar Creek,3
Unnamed tributary West Branch Middle Fork Vermilion River,3
Unnamed tributary Wilmouth Creek,5
Unnamed tributary of Big Muddy River,1
Unnamed tributary of Green River,3
Unnamed tributary of Killbuck Creek,1
Unnamed tributary of Pecatonica River,1
Unnamed tributary of Rock River,2
Unnamed tributary of Stevens Creek,1
Unnamed tributary to Coleman Lake,1
Unnamed tributary to Swan Branch,2
Unnamed tributary to Tyro Creek,5
Unnamed tributary to Wallace Branch,4
Unnamed tributaryHickory Grove Creek,1
Unnamed tributaryUpper Salt Fork Drainage Ditch,1
Unnmd trib. Wolf Lake,81
Unnnamed trib of East Br Killbuck Creek,2
Unplaced,35
Unrecorded,5945
Unwarsgann See,1
Upatoi Creek,1
Upper Allyn River,16
Upper Ammoneosac River,1
Upper Ball Creek,1
Upper Bear Creek,2
Upper Black River,2
Upper Bulah Creek,13
Upper Bullawa Creek,102
Upper Corentyne River,1
"Upper Creek, Ogotoruk Creek",1
Upper Echo Lake,1
Upper Esk,3
Upper Eulah Creek,327
Upper Fire Lake Outlet,1
Upper Fish Creek,1
Upper Gallatin Creek,2
Upper George�s River,2
Upper Gulkana River,20
Upper Home Creek,2
Upper Iowa River,35
Upper Kananaskis Lake,1
Upper Klamath Lake,11
Upper Luckiamute River,1
Upper Mill Creek,6
Upper Miller Creek,7
Upper Muddy Creek,1
Upper Murumbidgee River,2
Upper Nicollet Creek,1
Upper Peace River,3
"Upper Salmon River, Stanley Creek",1
Upper Salt Fork Drainage Ditch,9
Upper Salt ForkDrainage Ditch,5
Upper Santa Ana River,3
Upper Santa Anna River,2
Upper Sheenjek River,3
Upper Skagit River,2
Upper St. Croix Lake,3
Upper Stream of Georges River,1
Upper Three Runs Creek,41
Upper Truckee River,5
Upper Twin Creek,1
Upper Waterfowl Lake,1
Upper Whitewater Falls,1
Ursa Creek,1
Uruguay,2
Uruçuí,46
Us-Kab-Wa-Ka River,17
Uta River,1
Ute Creek,1
Uvas Creek,39
Uwaharrie River,4
Uwharrie River,9
V.I.P Stream,3
VI/1978,1
VIES,2
VII/1978,4
VIII/1978,1
Vale River,6
Valley of Our River,2
Van Camper Creek,6
Van Duzen River,2
Van Duzer Creek,1
Van Meter Run,1
Vandalia Spring,1
"Vanderventer Spring, springbrook",5
Varda Creek,1
Vasey's Paradise,2
Vedder River,39
Velvet Creek,8
Venable's Lake,4
Venard's Pond,1
Venavke's Lake,4
Verde River,49
Verdigre Creek,3
Verdigris Creek - East Branch,1
Verdigris Creek - Middle Branch,1
Verdigris River,5
Verdun Falls,26
Vermilion Creek,1
Vermilion River,148
Vermilion River; Butler Branch; Junction Salt Fork &amp; Middle Fork Vermilion River,4
Vermillion River,29
Versoix River,1
Vic. Brainard Lake,5
Vila Boa,1
Village Oak Creek,11
"Village le plus proche: Pépinière de Tanambao""",1
Virgin Islands,3
Virgin River,5
Virginia Lake outlet,2
Virginia Rill,1
Vista Lake,2
Vitória do Xingu,1
Vivian Park creek,2
Vly Brook,14
Volga River,31
Volo Bog,4
Vondon River,1
Vrain Creek,1
Vulture Creek,5
Västra Asien,1
W Africa,900
W Aux Sable Creek,1
W Branch Sugar Creek,2
W Crooked Creek,3
W Fork San Gabriel River,1
W Fork of Carson River,1
W Gallatin River,1
W Pacific O.,10824
W end Lake Geneva,2
W. Africa,1074
W. Branch DuPage River,8
W. Branch Little Hocking River,1
W. Creek,4
W. Yellowstone River,1
W.Br. Sturgeon,1
W.C. Africa,1
W.Fk. Rock Creek,6
W.I.,12
WEST FORK,1
WEST FORK NORTH BRANCH CHICAGO RIVER,1
WEST INDIES,2581
WInans Creek,1
WOLF CREEK,1
Wabash Creek,1
Wabash Levee Ditch,2
Wabash River,497
Wabelong &amp;  Dead Cow Creeks,2
Wabikoba Creek,26
Waddams Cr,2
Waddams Creek,12
Waddams or Yellow Creeks,1
Waddell Creek,42
Wade Creek,23
Wade Creek or Sandboil springbrook,12
Wadel Creek,1
Wadell Creek,3
Wadi Jahhnam,7
Wadi Shahak,13
Wading River,3
Wag Water River,5
Waggoner Run,17
Wagner Creek,2
Wagon Creek,2
Wahalak Creek,2
Wahkeena Falls,9
Wahtum Lake,1
Waimanu River,1
Wainambama Creek,1
Waipu River,2
Waipunga River,1
Waits River,35
Wakarusa River,1
Wakatomika Creek,4
Wake-um-up Bay,1
Wakulla River,3
Wales,1
Walker Creek,15
Walker Lake,1
Walker Prong,4
Walker Prong at road bridge,2
Walker Slough,1
Walkers Creek,2
Wall Branch,2
Wall Lake and Stream,5
Wall Town Drainage Ditch,20
Wallace Branch,2
Wallace Creek,2
Wallace River,3
Wallacea,8244
Wallowa Lake,14
Wallowa River,12
Wallsburg Creek,1
Walltown Drainage ditch,19
Walnut Creek,47
Walnut Special Ditch,4
Walsh Cave Spring,4
Walter's Creek,4
Walton Creek,4
Wambelong Creek,1104
Wapsipinicon River,13
Wapta Lake,3
War Eagle Creek,19
Ward Branch,2
Warden Ditch,1
Warm River,1
Warm Spring on Warm Springs Ranch,1
Warm Springs Creek (?),1
Warner Lake,16
Warrah Creek,16
Warren Lake inflow 1,5
Warren Lake outflow,1
Warren Run,2
Warrior River above Blue Creek,15
Warsaw Lake,2
Wash Hazel Creek,1
Washita River,6
Washoe Lake,1
Waskesieu Lake,37
Wasoi Creek,2
Watauga River,1
Watches Creek,3
Water Body,12058
Water Cress Spring,3
Wateree River,3
Waterfall Pool,1
Waterfall above Lost Creek,33
Waterloo Creek,4
Waterton Lake,1
Waterton Lakes,10
Waterton lake,1
Watson Pond,7
Watt Creek,2
Watts Creek,18
Waubansee Creek,11
Waubonsie Creek,1
Waukena Falls,5
Waupecan Creek,6
Wayah Creek,3
Wea Creek,3
Weaubleau Creek,9
Weaver Creek,11
Webber Creek,2
Webber Lake,3
Weber Lake,2
Weber River,6
Weber Spring,1
Weddell Sea,170
Weed Brook,2
Weedy Lake,3
Weeli Wolli Creek,1
Weimer Springs,2
Weldon Creek,6
Well House Spring,2
Welsh Creek,2
Welsh Hollow Creek,2
Wenatchee River,41
Wesseln Cut,10
West Africa,271
West Atlantic,1666
West Aux sable Creek,11
West Big Fork Creek,4
West Boreal,443
West Branch,11
West Branch  DuPage River,1
West Branch Big Creek,3
West Branch Black River,3
West Branch Cazenovia Creek at Ross Road,1
West Branch Conocochegua Creek,3
West Branch Creek,2
West Branch Delaware River,1
West Branch Firesteel River,16
West Branch Fivesteel River,22
West Branch Horse Creek,10
West Branch Little Hocking River,4
West Branch Little Neshannok,1
West Branch Little Wabash,1
West Branch Maple River,13
West Branch Margaret Creek,3
West Branch Marshall Creek,14
West Branch Middle Fork Vermilion River,7
West Branch Middle Fork Vermillion River,4
West Branch Octoraro Creek,6
West Branch Panther Creek,1
West Branch Pine Creek,3
West Branch Sandy Creek,3
West Branch Shade River,1
West Branch Split Rock River,19
West Branch St. Joseph River,25
West Branch Sturgeon River,66
West Branch Sugar Creek,1
West Branch Two Hearted River,2
West Branch Upper  Humber River,1
West Branch White River,9
West Branch of Hog Town Creek,1
West Branch of Pine Creek,1
West Branch of Sturgeon River,7
West BranchDuPage River,4
West Burns Creek,7
West Cache Creek,19
West Camas Creek,9
West Camp Creek,1
West Canada River,6
West Clear Creek,122
West Creek,36
West Crooked Creek,1
West Fork,8
West Fork Apple River,12
West Fork Big Creek,13
West Fork BigCreek,1
West Fork Black River,2
West Fork Chippewa River,7
West Fork Creek,7
West Fork Eagle Creek,3
West Fork Honey Creek,1
West Fork Little Beaver Creek,4
West Fork Little River,1
West Fork Oak Creek,9
West Fork Otter Creek,5
West Fork Pigeon River,3
West Fork Red River,1
West Fork Richland Creek,1
West Fork Rock Creek,4
West Fork Sny Magill,4
West Fork Sny Magill Creek,1
West Fork Sugar Creek,31
West Fork Thompson Creek,2
West Fork Tuckaseegee River,1
West Fork Vermilion River,4
West Fork White River,20
West Fork Whitewater River,12
West Fork Wolf Creek,1
West Fork of Black River,1
West Fork of LItltle Colorado River,1
West Fork of Little River,7
West Fork of Oak Creek,13
West Fork of the Niangua River,3
"West Fork, Apple River",1
"West Fork, Big Creek",1
"West Fork, Oak Creek Can.",2
West Indian Ocean,990
West Indies,310468
West Indies - Neotropics,249285
West Island Reservoir,3
West Maple River,2
West Mill Creek,1
West Oak River,1
West Okaw River,9
West Pacific,19801
West Panther Creek,1
West Piedmont large creek,1
West Piney River,1
West Prong Little PIgeon River,7
West Prong Little Pigeon River,182
West Prong Little River,33
West Prong Pigeon RIver,1
West Prong of Little Pigeon River,1
West Prong of Little River,4
West River,1
West Shoal Creek,2
West Two Rivers,31
West Walker River,8
West indies,43
West indies - Neotropics,1
West. Fork Eagle Creek,8
Western Africa,1
Western Branch of Maranoa River,54
Western Central Africa,2
Western Europe,2
Western Indian Ocean,1737
Western Lake Erie,1
Western Pacific,2
Westfield Creek,10
Westfield River,2
Wet Beaver Cr,14
Wet Beaver Cr.,47
Wet Beaver Creek,1
Wet Mill Creek,1
Wetland,1
Wexford Creek,1
Whakapapanui River,5
Whakapapati River,27
Wheat Creek,11
Wheeler Creek,1
Wheeling Creek,3
Wheeling Ditch,19
Whetstone Creek,5
Whiddons Mill Pond,5
Whippoorwill Branch,1
Whipporwill Creek,1
Whisky Springs,2
Whistler's bend Impoundment,9
Whitcherville Brook,35
White Branch Creek,1
White Creek,1
White Eyes Creek,1
White Lake,3
White Lake Creek,2
White Lick Creek,3
White Lick Creek?,2
White Oak Creek,23
White Oak Run,4
White Oak Slough,3
White Oaks Canyon Stream,1
White Pine Lake,24
White R.,2
White River,377
White Sea,299
White Water Creek,6
White Water River,1
White's Creek,1
Whites Run Creek,2
Whiteside Creek,2
Whitetail Creek,7
Whitetail creek,2
Whitewater Creek,21
Whitewater River,81
Whitewood Creek,44
Whitewood creek,41
Whitley Creek,3
Whitmore Lake,2
Whonnock Creek,11
Wickham Creek,2
Wicwas Lake Outlet,1
Wiendorf Lake,1
Wilbur Creek,2
"Wild Cat Slough,",1
Wild Cherry Branch,8
Wild Creek,2
Wild Horse Creek,3
Wild Rice River,2
Wildcat Creek,47
"Wildcat Creek, tributary of Sandy River",16
Wildcat Ditch,1
Wildcat Hollow Creek,1
Wildcat Spring,3
Willamette River,19
Willard Brook,2
Williamette River,1
Williams Brook,3
Williams Creek,16
Williams Fork,4
Williams Lake,4
Williamson Swamp Creek,2
Willis Creek,5
Willoughby Creek,4
Willow  Creek,3
Willow Branch,17
Willow Creek,77
Willow PondSlough,2
Willow River,3
Willow Slough,4
Willow creek,2
Willowdale Cr.,1
Willowemoc Creek,1
Wills Creek,7
Wilmot Creek,19
Wilmouth Creek &amp; Seep,6
Wilson Canyon off Oak Creek Canyon,1
Wilson Creek,23
Wilson River,8
Wilson's Creek,3
Winchuk River,3
Wind River,2
Windfall Creek,5
Winding Stream,10
Windward Islands,1
Wines Branch Macoupin Creek,1
Wingfield Creek,1
Winisk RIver,6
Winisk River,6
Winnebago Ditch,3
Winnebago Lake,11
"Winnebago Lake,",5
Winnebago Lk,2
Winnebago River,7
Winnemucca Lake,6
Winneshiek Creek,5
Winnie Boujou Brook,1
Winona Lake,212
Wisconsin River,261
Wiskey Run or Cider Branch,2
Wissman's Spring,2
Witch Creek,3
Witches Gulch Creek,1
Withlacoochee River,3
Wize Brook,4
Woffort Creek,6
Wolf Bayou,2
Wolf Creek,162
Wolf Lake,33
Wolf River,86
Wolf Run Creek,2
Wonder Lake,3
Wood Lake,5
Wood Land Creek,2
Wood River,7
"Wood River, north fork",1
Woodbury Lake,3
Woodland pond,4
Woodman Lake,5
Woodruff Creek [Mann Creek],1
Woodruff's Dam,1
Woodruff's Pond,23
Woods Creek,44
Woodworth Lake,1
Workman Creek,11
Worthen Bayou,2
Wragge Creek,13
Wright's Slough,9
Wrights Creek,6
Wrights Lake,1
X,1
Yadkin River,9
Yakima River,22
Yale Lake,36
Yampa River,32
Yankee Branch,1
Yanubbee Creek,2
Yaquina River,31
Yaquina River tributary,1
Yaquina tributary,2
Yazoo River,3
Yearns Reservoir,2
Yeguare River,1
Yellow Bay Creek,7
Yellow Bay creek,1
Yellow Branches Creek,1
Yellow Creek,126
Yellow Dog River,2
Yellow Dog [River] Creek,1
Yellow R.,6
Yellow River,56
Yellow Sea,3
Yellow pine Gambles Oak Stream,4
Yellowstone Lake,30
Yellowstone River,91
Yellowstone River near Lake Lodge,15
Yellowwood Lake,2
"Yelow River Drainage, Clark Pond",1
Yermasoyia River,1
Yew Creek,28
Yoder Creek,4
Yoho River,1
Yosemite Creek,3
Youghiogeny River,9
Youngs Cove Stream,1
Youngs RIver,9
Yu River,24
Yuba River,83
Yugawa River,7
Yuk River,3
Yukon River,6
Yule River,13
Z- Amerika,1
Zambezi River,1
Zander Creek,10
Zelurus camposi,1
Zigzag River,27
Zuid-Amerika,3
Zuma Creek,3
Zumbro River,48
[Alder Creek],3
[Attawapiskat River],8
[Augusta Creek],1
[Bark River],1
[Bergen Creek],3
[Big Cottonwood Creek],16
[Blanco River],1
[Boise] Brule River,67
[Box Elder Creek],6
[Boyer River],2
[Brule River],1
[Carp Lake River],1
[Cedar Creek],1
[Christiana Creek],3
[Deer Lake],1
[Deer River?],4
[Des Moines River],15
[Dudmon Creek],1
[Duffins Creek],1
[Eagle River],2
[East Fork Bledsoe River],8
[East Nishnabotna River],13
[Elm Creek],2
[Flute Reed River],2
[Gibbs Creek],2
[Goose Creek],2
[Grand River],28
[Granger Creek],1
[Harris Creek],1
[Highland Creek],1
[Hoban Creek],13
[Hocking River],3
[Huron River],5
[Indian Creek],6
[Inlet Rainer Lake],7
[Iowa River],3
[Irrigation flume],64
[Kankakee River],22
[Killbuck Creek],2
[Lake Creek],2
[Lake Geneva],21
[Lake Hubert],43
[Lake Michigan],12
[Lake Superior],8
[Lick Run],1
[Lily Lake],9
[Link Lake],1
[Little Carp River] Carp Creek,5
[Little Fork River],10
[Little Isabella River],7
[Little Maquoketa River],1
[Little Sioux River],10
[Little] Factory Run,1
[Logan River],104
[Los Pinos] River,2
[Maple Creek],1
[Martins Creek],1
[McCormicks Creek],3
[McVicar Creek],1
[Meramec] River,3
[Mill Creek],6
[Minnesota River],9
[Mississippi River],199
[Missouri River],1
[Mitchell Creek],1
[Molalla] River,5
[Moose River],1
[Muskegon River],8
[Muskingum River],1
[Nettle Creek],1
[North Branch Nettle Creek],8
[North] Branch Manistee River,1
[Ogden River],17
[Ottawa River],1
[Otter Creek],19
[Otter Tail River],18
[Paint Creek],1
[Pierce Creek],15
[Pike Creek],2
[Piscataqua] River,2
[Polk Run],4
[Raisin River],6
[Red Lake River],89
[Red River],1
[Rocky Creek],5
[Salt Marsh],2
[Schlot Creek],1
[Sharon Creek],1
[Snake River],1
[South Fork] Lemonwier River,1
[South Kawishiwi River],13
[South] Kawishiwi River,1
[Spring],1
[St. Croix River],3
[St. Joseph River],30
[Stillwater Creek],3
[Swan Creek],2
[Tiger Creek],10
[Timber Run],3
[Tippecanoe River],9
[Tony Grove Creek],13
[Tributary Clear Creek],1
[Tributary Curtis Creek],2
[Tributary Dow Lake],7
[Tributary Nettle Lake],8
[Tributary Salt Creek],1
[Tributary Snake Creek],1
[Tributary Volga River],4
[Turkey Creek],12
[Tuscarawas River],3
[Two Rivers],5
[Unn. Trib. Little Beaver Creek],1
[Unn. Trib. Spring Creek],1
[Walter Candlers Lake],4
[Watonwan River],7
[West Branch Baptism River],1
[West Fork Chippewa River],3
[West Fork ]Chippewa River,5
[West Jacks Hollow Branch],4
[White River],6
[fountain],1
[gravel pit],10
[no higher geography data],145388
`,9
africa,2789
along Illinois River,5
along Peters Creek,6
along Rock River,1
along Salt Creek,5
along Tweed River,1
american fork river,21
anfibios-v1_2014-3-6_9:22,3
asay creek,3
asia,5
aspen grove creek,3
below mouth of Elkhorn Creek,1
big creek,2
big stream,1
bog,16
borrow pit lake,4
branch,9
branch County Ditch #1,4
branch Embarrass River,2
branch Muddy Creek,2
branch of Cass River,8
branch of Dixon  Creek,10
branch of Forney Creek,1
branch of Guyandot Creek,4
branch of Tug Fork,3
brook,16
brook #2,1
brook #3,2
brook entering Swan Lake,1
c,5127
canal,4
circle lakes,5
city creek,1
clayton Creek,2
clear gravely creek,2
clear rocky stream,1
coalpits wash creek,1
cold springs,3
colorado river,1
confluence of Pecos River and Rio Mora,2
continent,5
continent unknown,26
cool creek,1
coordinates obtained with GPS,9982
cosmopolite,11
crane lake,1
creek,104
creeks,1
div. Europa,1
drainage ditch,12
drainage ditch with no exit,3
dry stream bed,2
europe,27
farm pond,5
fen spring,2
fierensis,1
fish lake,3
flint creek,1
flooded creek,2
foot of Yellowstone Falls,3
glossosoma spring,2
gravel pits,8
gravelly creek,1
green river,5
head Sacramento River,9
head of Gwillim Creek,2
head of Logan River,1
headwaters Straight Creek,1
headwaters of Whitewater River,1
holotipo,1
inlet of Hayden Lake,3
intermittent stream,1
islands in the South Pacific Ocean,1
junction of Mingus Creek &Oconaluftee River,1
junction of Tinjar River and Lejok River,2
killbuck Creek,1
lac A l'lle,1
lake at edge of lava,1
lake near Gardner River,11
large branch,1
large clear creek,1
large creek,6
large rapid stream,1
large stream,1
large tumbling brook,2
left fork of blacksmith fork river,1
little dell creek,1
livegeo_2017-3-21_15:57,3161
locality not confirmed,2
logan river,3
logan river at forks,1
lower Miller Lake,1
lower Sukhodol River,3
main creek,1
marsh,2
meanders of East River,3
medium creek,3
millcreek,2
millpond stream,8
mono creek,1
mouth of Coppermine River,1
mouth of Dahadinni River,1
mouth of Seneca River,1
mt creek,1
muddy creek,1
muitos machos e fêmeas,1
mystacalis,1
near Jenny Lake,2
near Overall Creek,2
near Wolf Lake,2
near headwaters of Elk Creek,2
near mouth of Williamson River,2
near spring along Sinking Creek,1
neguyelap,1
no higher geography recorded,101169
north America,57
north america,88
north edge of Roanoke River,4
north of St. Vrain Creek,4
not_in_Specify_tree,78874
nr. Emerald Lake,8
nr. Loon Lake,1
nr. Smith Creek,5
néarctique,2
o Phyllotis?,1
oak creek,1
okänt,1
old well,1
on Plum River,1
on Saline River,1
outlet of lake,4
page springs,6
pole creek,2
pond,7
pond 1,29
pond 2,5
pond W of Sand Lake,1
pond near Heart Lake,4
pond near Kankakee River,1
potato tank,4
probably Africa,1
prospect creek,2
provo river,30
river below Lake Tahkenitch,8
river outlet of Spring Lake,10
rivulets at top of Mount Kosciusko,4
roadside ditch,1
roadside pond,1
roadside spring,4
roadside stream,1
run near Turniptown Creek,2
running water,1
sa,2
saline ditch,1
salt marsh near Mott Creek,1
sans origine,64
sevier river,2
sheep creek,2
slough,3
slough of Lake Meredosia,1
slow mud bottom stream,4
sm creek nr Morris Branch,1
small (artificial?) creek,1
small Piedmont brook,1
small branch,3
small branch #1,1
small branch of unnamed tributary of Falling River,3
small branch ofunnamed trib. of Falling River,10
small brook,3
small clear creek,1
small creek,38
small creek bridge,1
small creek flooded,2
small creek on University Farm,5
small creeks,1
small falls nr Indian Creek,1
small gentle stream,1
small gravely creek,1
small medium stream,1
small muddy creek,1
small murky creek,1
small pond,3
small pond on W side Route 61,4
small rapid rocky stream,2
small river,1
small rocky brook,3
small rocky creek,3
"small rocky stream, trib Hoback River",4
small sandy branch,1
small sandy brook,2
small seep #1,2
small seep #2,3
small sluggish clear river,1
small spring-fed stream,9
small spring-fed streams,1
small stream,66
small stream SW of town,1
small tributary of Falling River,14
small tributary of Trinity River,7
small tributary to Hurricane Creek,2
small woodland brook,1
"small, rocky stream",1
snyder Creek,2
south America,23
south america,13
south fork Mineral Creek,1
south tributary of Farm Creek,3
spring,30
spring along colorado river,1
spring brook,21
spring by Little Blue River,1
spring entering Sagehen Creek,1
spring fed streamlets,5
spring into Liggest Branch,1
spring joining southfork of American Fork River,4
spring run,1
spring seepadjacent to Falling River,2
spring-fed pond,2
spring-fed stream,1
springs,3
stone reservoir,1
stream,57
stream 2nd bridge,2
stream above lake,2
stream along Hecker Pass Road,1
stream at Meadowlark Lake,11
stream at Wheeler Dam,4
stream at weeping rock,11
stream below Boulger lake,10
stream from Onondaga Cave,13
stream nr. Montreal River [city],4
stream/brook,11
strip pit pond,1
swamp,3
swan river,1
swimming hole,2
temp. pond,1
the East China Sea,3
the Inland Sea of Japan,21
the Sea of Japan,53
the Sea of Okhotsk,2
the South China Sea,1
tipo,2
trbutary Middle Fork Vermilion River,4
trib Loteni River,1
trib of Calfkiller Rver,1
trib to Oak Creek,3
trib. Butternut Creek,1
trib. of Falling River,1
trib. of Winding Stream,6
trib. to  Maddy  Fork Creek,1
trib. to Big Fork,1
tributaries of Smith Creek,1
tributary  Red River (West Fork),1
tributary Anthony Creek,15
tributary Apple River,21
tributary Atchison Creek,1
tributary Bay Creek,2
tributary Beaucoup Creek,2
tributary Big Creek,3
tributary Big Hollow Creek,2
tributary Black River,3
tributary Black Walnut Creek,3
tributary Bonpas Creek,23
tributary Brushy Creek,3
tributary Brushy Fork,5
tributary Buck Branch,1
tributary Buck Fork (East Fork Pond River),1
tributary Buffalo River,1
tributary Butler Branch,3
tributary Cache River,4
tributary Casey Fork,6
tributary Catfish Creek,2
tributary Cattail Creek,1
tributary Cave Creek,13
tributary Cedar Creek,7
tributary Coal Creek,12
tributary Coffee Creek,1
tributary Contrary Creek,1
tributary Cottonwood Creek,1
tributary Crane Grove Creek,2
tributary Crawfish Creek,2
tributary Des Plaines River,1
tributary Drury Creek,8
tributary Du Page River,4
tributary DuPage River,1
tributary East Branch Embarass River,2
tributary East Branch Killbuck Creek,3
tributary East Branch Middle Fork Vermilion River,2
tributary East Verde River,1
tributary Elk Creek,2
tributary Embarras River,14
tributary Ewing Creek,2
tributary Falling River,2
tributary Franklin Creek,2
tributary Freeport Creek,9
tributary Gibbons Creek,4
tributary Gooseberry Creek,19
tributary Grand River,1
tributary Grape Creek,2
tributary Green River,17
tributary Hill Creek,1
tributary Illinois River,1
tributary Into Depue Lake,1
tributary Kickapoo Creek,3
tributary Killbuck Creek,4
tributary Lake Creek,4
tributary Lamoine River,1
tributary Lawrence Creek,2
tributary Leaf River,13
tributary Lick Creek,19
tributary Little Cache Creek,1
tributary Little Creek,1
tributary Little River,1
tributary Little River in Striped Hollow,3
tributary Little Rock Creek,5
tributary Little Tennessee River,6
tributary Long Point Creek,4
tributary Long Point Slough,7
tributary Lusk Creek,19
tributary Marys River,1
tributary Meredosia Ditch,1
tributary MeredosiaDitch,1
tributary Middle Creek,3
tributary Middle Fork Vermilion River,3
tributary Mill Creek,7
tributary Mississippi River,3
tributary Mud Creek,6
tributary N Fork Vermilion River,4
tributary North Long Creek,1
tributary Panther Creek,1
tributary Pecatonica River,19
tributary Pink Creek,1
tributary Pone Creek Drainage,1
tributary Raccoon Creek,2
tributary Richland Creek,3
tributary Riley Creek,5
tributary Rio Santa Cruz,1
tributary Rock Creek,10
tributary Rock Fork Creek,5
tributary Rock River,152
tributary Rockhouse Creek,1
tributary Rush Creek,1
tributary Salt Creek,30
tributary Salt Fork Vermilion River,7
tributary Sangamon River,2
tributary Scattering Fork,4
tributary Senachwine Creek,1
tributary Seven Mile Creek,1
tributary Sevenmile Creek,1
tributary Silver Creek,3
tributary South Branch Sugar Creek,13
tributary Speed River,1
tributary Spoon River,5
tributary Spring Creek,1
tributary Stillman Creek,7
tributary Straddle Creek,1
tributary Sugar Creek,2
tributary Ten Mile Creek,1
tributary Upper Salt Fork Drainage Ditch,5
tributary Vermilion River,21
tributary Waddams Creek,4
tributary Wakarusa River,1
tributary West Branch Middle Fork Vermilion River,1
tributary West Fork Big Creek,2
tributary Yellow Creek,21
tributary [Pine Creek] Manistee River,19
tributary creek,2
tributary e of Mill Creek,1
tributary of  Killbuck Creek,2
