waterbody,reps
"St. Johns River, Atlantic Ocean",12
St. Jones River,1
St. Joseph,28
St. Joseph R.,2
St. Joseph River,15
St. Julien Sce Blanche (spring(s)),1
St. Lawrence,9
St. Lawrence R.,31
St. Lawrence River,53
St. Louis,1
St. Louis Bay,21
"St. Louis Bay, unnamed pond",9
St. Louis R.,1
St. Louis River,1
St. Margarets Bay,3
St. Marks R.,2
St. Marks River,37
St. Martin de Vésubie (hyporheic zone),2
St. Mary Lake,5
St. Mary River,10
St. Mary's Bay,2
St. Mary's Estuary,1
St. Mary's R.,2
St. Mary's River,20
St. Mary's River Estuary,3
St. Marys R.,21
St. Marys River,2
St. Michael (),2
St. Regis R.,1
St. Simon's Bay,4
St. Thomas,6
St. Vincent Gulf,151
"St. Vincent Gulf, Great Australian Bight, Indian Ocean",1
St. Vincent's Gulf,6
St. Vincents Gulf,1
St. Vrain R.,7
St.John's River,66
St.Joseph Sound Off Tarpon Spings,1
"St.Joseph's River, Lake Michigan",21
St.Lawrence River,7
St.Lucie River (river),1
Sta. Eulalia,1
Stabbursjön,23
Stabburträsket,20
Stabina,3
Stack Rock Creek,2
Stacktjärn,4
Stadsviken,15
Stadtbach,96
Staffarttjärnen,2
Staffin Bay,1
Staffora,93
Stag Bay,6
Staggerweed Creek,1
Staggia,3
Staggträsket,36
Stagnat,1
Stahnaer Bach,8
Staierbach,35
Stainasjaure,4
Staine,3
Stainejaure,3
Stakasjön,8
Stakkastadvatnet,29
Stalltjärnen,2
Stalojauratje,2
Stalonsjön,15
Staluvsukjaure,1
Stambruges (),1
Stammbach,15
Stamnstjärn,2
Stamp River,7
Stampasjön,5
Stamps,1
Stamsjön,7
Stamtjärn,7
Stanage Bay (bay),1
Standing Cane Creek,1
Standing Creek,1
Standing Reed Creek,12
Stanfield Creek,3
Stangebrot,29
Stangnessjøen,29
Stanislaus R.,2
Stanley Bay,35
Stanley Creek,9
Stanley Falls (rapids),8
Stanley Harbour (harbor(s)),4
Stanley Pool,2
Stanley Pool ?,4
Stanmore Bay,1
Stann Creek South,1
Stansberry-January Cave,1
Stanton Creek,1
Staotjärnen,2
Stapelsjöarna H.833,13
Stappers Ven (vennen/fagnes/fens),4
Star Bay,1
Star Lake,39
Stara Radew,4
Stara Radunia,9
Stara Rega,15
Stara Rzeka,11
Stara Struga,7
Stara Łeba (Czerwieniec),4
Stare Koryto Pasłęki (Pasłęka),15
Stark Bayou,63
Stark Lake,4
Stark River,5
Starkerudstjärn,4
Starorzecze Pilicy,25
Starorzecze Warty,11
Starrhån,6
Starrkärnen,2
Starrsjön,20
Starrtjärn,6
Starrtjärnen,19
Start Bay,3
Start Bay (bay),5
Starvation Creek,22
Stasjön,11
State,8
"State of Aragua,Atlantic spotted dolphin,Common bottlenose dolphin",32
Station 34,1
Station Spring Creek,2
Statitzgraben,17
Statjärnen,13
Statlandvatnet,29
Staträsket,2
Stattjärnen,3
Stauffer Creek,1
Stausee Bitburg,59
Stausee Kell,37
Stavanger (),1
Stavarsjön,15
Stavasjön,2
Stavaträsket,39
Stave River,3
Stavenisse,1
Staversvattnet,3
Stavretjärnen,6
Stavropotamos R,8
Stavselet,9
Stavsjön,63
Stavsundet,7
Stavträsket,35
Stavträsktjärnen,7
Stavvatn,32
Stavvattnet,10
Stawiszanka,4
Ste. Marguerite (),1
Steamboat Bay (bay),3
Steamboat Lake,1
Steamer's Bay (bay),1
Stebnik,6
Stecoah Creek,3
Steel Creek,1
Steele Bayou,71
"Steele Bayou, borrow pit",2
"Steele Bayou, unnamed pond",6
Steele Lake,3
Steeles Run trib,2
Steelport,1
Steels Creek,4
Steely Branch,5
Steely Hollow,13
Steen Creek,23
Steenborrebeek (beekje ; petit ruisseau ; small stream),1
Steenbrasi,1
Steep Hill Creek,103
Steepbank River,36
Steephill Creek,2
Steeprock Creek,3
Steere Swamp (swamp),2
Stegbach,112
Stegenbach,161
Stegesjön,8
Steina,50
Steinach,57
Steinagger,306
Steinalp,153
Steinbach,586
Steinbach (Große Röder),15
Steinbach (Preßnitz),2
Steinbachtalsperre,30
Steinbeke,20
Steinberger Ley,77
Steinbui,29
Steindammen,29
Steinebach,230
Steineia,29
Steinfurter Aa,418
Steingrundbach,36
Steinhaeger Baek,176
Steinhatchee R.,6
Steinreien,29
Steinsetfjorden,29
Steinsjøen,34
Steinslatjørnet,2
Steinstjern,29
Steinstjernet,29
Steinsvannet,87
Steinsvatn,58
Steinsåsvatnet,29
Steinvåga,29
Stekene (stream),1
Stekmyrtjärnen,2
Stelketjärnet,4
Stella,10
Stellisee (lake),1
Stemmedalsvatnet,29
Stenasjö,2
Stenbarken,9
Stenbitsjön,11
Stenbitstjärnen,2
Stenbittjärn,1
Stenbittjärnen,29
Stenbodhån,2
Stenbotjärn,9
Stenbrogölen,1
Stenbrotjärnen,2
Stendammen,8
Stengårdshultasjön,18
Stengöl,5
Stenhusvattnet,3
Stenhuvudtjärn Norr,1
Stenhuvudtjärn Södra,1
Stenhån,2
Steningen,11
Steningsträsket,8
Stenkärret,9
Stenloken,11
Stenmalmen,17
Stenner Creek,1
Stennässjön,8
Stenoltjärnen,2
Stenraningstjärnen,3
Stensan,3
Stenselet,19
Stenserudtjärnen,6
Stensjö,13
Stensjön,526
Stensjötjärn,1
Stensjötjärnen,9
Stenslandstjärnen,2
Stensmyrtjärnen,5
Stenstjärn,6
Stenstjärnen,6
Stenstjärnet,19
Stensträsket,33
Stensvattnet,158
Stensø,2
Stens√∏,48
Stentjärn,5
Stentjärnarna,4
Stentjärnen,105
Stentjärnet,11
Stentjärnsjön,8
Stenträsken,9
Stenträsket,154
Stenträskkalven,2
Stenträsktjärnen,19
Stepan Lake,2
Stepenitz,139
Stephan Lake,4
Stephenson Creek,1
Stepovak Bay,3
Sterbecke,53
Steretschlaggraben,17
Sterza,19
Steröd Vatten,6
Stetson Creek,4
Steven's Pond,1
Stevens Cr.,4
Stevens Cr. Reservoir,3
Stevens Creek,264
Stevens Creek Reservoir,1
Stevens Gap Lake,20
Stever,594
Stewart Creek,15
Stewart I,154
Stewart Is,9
Stewart Island,262
Stewart R.,1
Stewart Sound,1
Stewarts Creek,19
Stewarts Creek trib,5
Steynboschbeek (beek ; brook),1
Stianta,1
Stick Lake,3
Stickleback Lake,2
Sticksjön,4
Sticktjärnen,8
Sticktjärnet,6
Stien,3
Stiermarken (),1
Stigall's Lake,1
Stigtjärnen,17
Stikkelen,29
Stikkillen,29
Stikkvannet,29
Stiklatjern,29
Stiktjenn,29
Stilaro,6
Still Bay,3
Still Creek,1
Still Pond,2
Still River,1
Stillach,17
Stillaquamish R.,1
Stillegraben,43
"Stillgewaesser , Gewaesserboden, zwischen Laub;",1
Stillgraben,47
Stillhouse Branch,1
Stilling Basin,1
Stillwater Bayou,80
Stillwater Cove,10
Stillwater Creek,5
Stillwater Creek - Cimarron River - Arkansas River,1
Stillwater R.,3
Stillwater River,9
Stinatjärnen,4
Stink Branch of Rock Creek,11
Stinkesbach,21
Stinking Creek,251
Stinking Quarter Creek,1
Stinky Bay,1
Stipokjaure,3
Stirone,65
Stisvannet,29
Stjernevannet,29
Stjärntjärnen,6
Stjörnfjord (fjord),5
Stjørdalfjorden (fjord),1
Stoar,2
Stobnica,12
Stobrawa,31
Stockasjön,44
Stockbäcktjärnen,9
Stockdrågtjärnen,8
Stockebosjön,5
Stockedalstjärnen,8
Stocken,5
Stocketjärn,27
Stockholm,14
Stocking Lake,1
Stocksjön,8
Stocktjärnen,3
Stockträsket,59
Stockumer Bach,58
Stodenesjön,10
Stoerenjuananjaevrie,29
Stogofjorden,2
Stokes Bayou,31
Stokes Creek,9
Stokkalandsvatnet,29
Stokkebuvatnet,5
Stokrooie (),1
Stolkörsfjärden,4
Stomes river (river),2
Stommelner Bach,6
Stomperudtjernet,29
Stomsjö,10
Stomsjön,23
Stomtjärnet,2
Stone,1
Stone Creek,7
Stone Horse Creek,25
Stone Lagoon,3
Stone Lake,24
Stone Mountain Branch trib,2
Stone Mountain Creek,1
Stone's R.,1
Stone's River,1
Stoneman Lake,1
Stones,1
Stones Creek,3
Stones Lake,8
Stones R.,49
Stones River - Cumberland River,14
Stones River - Cumberland River - Mississippi River,1
Stones River - Cumberland River - Ohio River - Mississippi River,3
Stoney Cove,35
Stoney Cove Lake,17
Stoney Creek,27
Stoney Lake,2
Stongsvatnet,29
Stony B,84
Stony Bay C,64
Stony Bch,8
Stony C,4
Stony Creek,39
Stony Fork,7
Stony Fork Reeds Creek,13
Stony R,85
Stony River,8
Stony Run,3
Stonyton Creek,1
Stopålvatnet,29
Stor Sången,11
Stor-Abborrkärnen,7
Stor-Abborrsjön,1
Stor-Abborrtjärn,3
Stor-Abborrtjärnen,44
Stor-Abborrträsket,8
Stor-Abborrvattnet,3
Stor-Abmor,1
Stor-Acksen,3
Stor-Acktjärnen,2
Stor-Alskasjön,11
Stor-Andtjärnen,9
Stor-Antnästräsket,6
Stor-Arasjön,24
Stor-Arksjön,51
Stor-Armsjön,62
Stor-Arvträsket,25
Stor-Aspsjön,1
Stor-Auron,2
Stor-Backviktjärnen,1
Stor-Baksjön,5
Stor-Bakvattnet,7
Stor-Bandsjön,10
Stor-Bastuträsket,38
Stor-Bergsjötjärnen,7
Stor-Bergtjärnen,9
Stor-Bissitjärnen,4
Stor-Bjurvattnet,64
Stor-Björken,13
Stor-Björktjärnen,7
Stor-Björkvattnet,27
Stor-Björntjärna,3
Stor-Björntjärnen,3
Stor-Björsjön,23
Stor-Blackvattnet,2
Stor-Blanktjärnen,4
Stor-Blekvattnet,2
Stor-Blodrottjärnen,5
Stor-Blåbergsträsket,13
Stor-Blåsjön,11
Stor-Blåsttjärn,5
Stor-Blåtjärnen,7
Stor-Brinnsjön,3
Stor-Bronken,29
Stor-Brännvattnet,3
Stor-Bursjön,6
Stor-Byxan,8
Stor-Byxtjärnen,2
Stor-Bälltjärn,7
Stor-Bänglingstjärnen,1
Stor-Dabbsjön,11
Stor-Dainan,9
Stor-Daltjärnen,1
Stor-Dammsjön,37
Stor-Dammtjärnen,2
Stor-Danasjön,10
Stor-Degerbergstjärnen,10
Stor-Degersjön,17
Stor-Digerlemmen,5
Stor-Djupvattnet,3
Stor-Dobblon,23
Stor-Drafsjön,41
Stor-Draggen,3
Stor-Drakstsjøen,29
Stor-Drocksjön,13
Stor-Dystamnet,2
Stor-Ecklingen,5
Stor-Ekträsket,41
Stor-Emsen,27
Stor-En,29
Stor-Finkan,4
Stor-Finnsjön,12
Stor-Fisktjärnen,2
Stor-Fjällsjön,2
Stor-Fjälltjärnen,1
Stor-Flaten,18
Stor-Flugen,11
Stor-Foskvattnet,5
Stor-Friskmyrtjärnen,9
Stor-Fulvurn,10
Stor-Fälltjärnen,2
Stor-Fännsjön,5
Stor-Galtsjötjärnen,26
Stor-Gilleråstjärn,3
Stor-Gitssjön,6
Stor-Gladatjärnen,20
Stor-Glån,6
Stor-Godträsket,37
Stor-Grasan,2
Stor-Gravusjön,7
Stor-Grundsjön,8
Stor-Grundträsket,10
Stor-Gräpplingen,6
Stor-Grässjön,1
Stor-Grästjärnen,4
Stor-Grötselet,12
Stor-Gubbträsket,12
Stor-Gunnartjärnen,36
Stor-Gussisjön,10
Stor-Gussjön,22
Stor-Gäddtjärnen,7
Stor-Gäddträsket,6
Stor-Gäven,6
Stor-Gåstjärnen,34
Stor-Hammarträsket,8
Stor-Hamptjärnen,1
Stor-Hattsjön,3
Stor-Havssjön,6
Stor-Herrsjön,2
Stor-Holmsjön,94
Stor-Holmtjärnen,29
Stor-Holmträsket,18
Stor-Hullsjön,23
Stor-Hundsjön,3
Stor-Hundtjärnen,9
Stor-Husjön,13
Stor-Husträsket,15
Stor-Häggsjön,18
Stor-Hällsjön,37
Stor-Häsjen,12
Stor-Hässlingen,33
Stor-Hålvattnet,3
Stor-Höktjärnen,3
Stor-Hössjön,6
Stor-Hötjärnen,2
Stor-Immen,60
Stor-Jangen,20
Stor-Jonestjärnen,4
Stor-Jopptjärnen,18
Stor-Jällsjön,7
Stor-Järptjärnen,3
Stor-Kalixtjärnen,2
Stor-Kallsjön,3
Stor-Kattajärven,13
Stor-Kilsjön,4
Stor-Kingen,3
Stor-Klintträsket,11
Stor-Klövtjärnen,2
Stor-Knäsjö,5
Stor-Kongsvatnet,29
Stor-Korbesjön,5
Stor-Kotjärnen,4
Stor-Krampen,8
Stor-Kroktjärnen,3
Stor-Krokträsket,8
Stor-Krokvattnet,20
Stor-Kropptjärn,3
Stor-Kryckeltjärnen,6
Stor-Kråkvattnet,4
Stor-Kutjärnen,3
Stor-Kvammarn,29
Stor-Kvarnstenen,4
Stor-Kvarntjärnen,14
Stor-Kvisjön,10
Stor-Kvällsjön,5
Stor-Kälkvattnet,25
Stor-Källsjön,4
Stor-Kälsjön,7
Stor-Kältjärnen,1
Stor-Kärmsjön,10
Stor-Kölsjön,7
Stor-Laggen,21
Stor-Laisan,44
Stor-Lappselet,3
Stor-Lappsjön,16
Stor-Lappträsket,21
Stor-Laver,4
Stor-Laxsjön,14
Stor-Leirsjøen,29
Stor-Lomtjärnen,15
Stor-Lungen,26
Stor-Lusa,29
Stor-Lässejaure,6
Stor-Långtjärnen,4
Stor-Långträsket,5
Stor-Lövtjärn,7
Stor-Lövvattnet,11
Stor-Malsjön,72
Stor-Mattaure,23
Stor-Meckflotjärnen,3
Stor-Mellansjön,11
Stor-Mosjön,5
Stor-Mossavattnet,14
Stor-Myckelsjön,8
Stor-Mårdsjön,3
Stor-Mörttjärnen,10
Stor-Nartok,15
Stor-Noren,3
Stor-Norsjötjärnen,3
Stor-Novingtjärnen,1
Stor-Nyfönnemyrtjärnen,5
Stor-Nåsen,11
Stor-Ockeltjärnen,6
Stor-Ormtjärnen,1
Stor-Orrvattnet,2
Stor-Oxvattnet,4
Stor-Oxögat,4
Stor-Pengsjön,2
Stor-Piatisjaure,4
Stor-Pullsjön,2
Stor-Raggsjön,48
Stor-Rajan,22
Stor-Ramsjön,26
Stor-Ranasjön,1
Stor-Ranktjärnen,3
Stor-Rassen,1
Stor-Rennen,29
Stor-Rensjön,8
Stor-Rentjärnen,10
Stor-Renträsket,20
Stor-Resjön,3
Stor-Ringsjön,1
Stor-Risbergstjärnen,5
Stor-Roten,8
Stor-Rännsjön,5
Stor-Räveln,4
Stor-Råtjärnen,11
Stor-Råtjärnet,2
Stor-Råvattnet,12
Stor-Rödfisktjärnen,8
Stor-Rödtjärnen,2
Stor-Rödvattenssjön,3
Stor-Rödvattnet,8
Stor-Röjdtjärnen,29
Stor-Rörmyrtjärnen,14
Stor-Rörtjärnen,3
Stor-Rössjön,7
Stor-Rötjärnen,8
Stor-Sandsjön,255
Stor-Sarvtjärnen,7
Stor-Sekastgraven,4
Stor-Siktensjön,2
Stor-Sillret,7
Stor-Sixen,13
Stor-Skabram,4
Stor-Skarpsjön,6
Stor-Skartjärnen,2
Stor-Skirsjön,6
Stor-Skogbergssjön,8
Stor-Skälsjön,2
Stor-Skärjan,8
Stor-Skåltjärnen,11
Stor-Snägden,3
Stor-Sobbträsket,46
Stor-Stavträsket,4
Stor-Stenbiten,2
Stor-Stensjön,52
Stor-Stensträsket,9
Stor-Stentjärnen,10
Stor-Stenträsket,29
Stor-Stråsan,5
Stor-Strömsjön,8
Stor-Stutvattnet,1
Stor-Sugnstjärn,4
Stor-Supanträsket,20
Stor-Sutsjaure,16
Stor-Svarttjärnen,11
Stor-Svälttjärnen,6
Stor-Svärtträsket,16
Stor-Sämsjön,31
Stor-Tallträsket,23
Stor-Tandsjön,39
Stor-Tannträsket,4
Stor-Teuger,4
Stor-Tjulträsket,51
Stor-Tjärekallssjön,17
Stor-Tjärnmyrtjärnen,1
Stor-Tolevatnet,29
Stor-Tramsen,8
Stor-Trappbergssjön,6
Stor-Treen,34
Stor-Trehörningen,2
Stor-Trollmossjön,4
Stor-Trytjärnen,1
Stor-Tuttjärn,2
Stor-Tällvattnet,62
Stor-Tågsjön,19
Stor-Ugsi,14
Stor-Ullen,65
Stor-Uppdjusen,5
Stor-Vallsjön,30
Stor-Valsjön,11
Stor-Valtjärnen,2
Stor-Valvattnet,5
Stor-Vamsjön,14
Stor-Vegsjön,8
Stor-Vorrstjärnen,11
Stor-Vuotsoträsket,64
Stor-Våndsjön,5
Stor-Våtsjön,2
Stor-Älgetjärnen,2
Stor-Älgsgårdsvattnet,8
Stor-Älgsjön,18
Stor-Älgtjärnen,18
Stor-Ämten,4
Stor-Ärga,5
Stor-Åbodsjön,2
Stor-Åkersjön,11
Stor-Åltjärnen,1
Stor-Åskasjön,4
Stor-Örasjön,11
Stor-Öratjärnen,3
Stor-Öravattnet,2
Stor-Öringssjön,2
Stor-Örträsket,5
Stor-Örutjärnen,11
Stora,5
Stora Abborrasjön,41
Stora Abborrtjärn,12
Stora Abborrtjärnen,29
Stora Abborrtjärnet,4
Stora Abborrvatten,4
Stora Acksjön,3
Stora Acktjärnen,41
Stora Agnsjö,3
Stora Agnsjön,41
Stora Alekärrsvattnet,3
Stora Allgunnen,2
Stora Alljungen,29
Stora Almsjön,28
Stora Alntjärnen,4
Stora Amboln,12
Stora Anseredssjön,12
Stora Askakaren,23
Stora Askaken,5
Stora Aspan,19
Stora Aspen,16
Stora Australbukten,2
Stora Avlången,5
Stora Avtjärnen,1
Stora Axsjön,2
Stora Baggbod-Öradtjärne,4
Stora Barnasjö,13
Stora Basttjärnen,4
Stora Bellen,7
Stora Bergtjärn,6
Stora Bjurevattnet,8
Stora Bjursjön,61
Stora Bjurtjärnen,6
Stora Bjän,19
Stora Björkegöl,12
Stora Björken,34
Stora Björkesjö,8
Stora Björketjärn,3
Stora Björktjärnen,22
Stora Björntjärnen,7
Stora Björsjön,4
Stora Björstorpasjön,5
Stora Blandevatten,8
Stora Blankgölen,4
Stora Blindsjön,6
Stora Blodsugartjärnen,19
Stora Blytjärnen,6
Stora Bodasjön,3
Stora Bogtjärnet,4
Stora Bondtjärnen,3
Stora Bosagölen,5
Stora Bosjön,26
Stora Brandsvattnet,35
Stora Bredsjön,52
Stora Brårudsvattnet,10
Stora Bråtjärn,2
Stora Brödhållartjärnen,6
Stora Burgöl,6
Stora Busjön,6
Stora Butjärn,4
Stora Butjärnen,6
Stora Bårsjön,3
Stora Båtsjön,12
Stora Böckeln,25
Stora Bör,54
Stora Dalevatten,4
Stora Dalsjön,23
Stora Dammsjön,11
Stora Dammtjärn,6
Stora Delsjön,15
Stora Digerbergstjärnen,9
Stora Djup,9
Stora Djupasjön,17
Stora Djupen,8
Stora Djupsjön,4
Stora Djuptjärnet,8
Stora Djurlången,3
Stora Djäknasjön,9
Stora Draggen,5
Stora Dyllingen,3
Stora Dysjön,7
Stora Edsvattnet,8
Stora Eketången,3
Stora Ekevattnet,5
Stora Ekorrtjärnen,4
Stora Eldtjärnen,3
Stora Ensjön,10
Stora Erstjärnen,3
Stora Fallsjön,5
Stora Farstjärnen,4
Stora Finnsjön,6
Stora Fisklösen,26
Stora Fjällingstjärnen,6
Stora Fjällsjön,7
Stora Fjästtjärnen,7
Stora Flat,17
Stora Flatnan,3
Stora Flyet,2
Stora Flögsjön,11
Stora Frillen,9
Stora Frödingen,7
Stora Furetjärnen,4
Stora Fäbodtjärnen,1
Stora Fännsjön,3
Stora Färgen,135
Stora Fäsjön,18
Stora Galtasjön,11
Stora Galten,8
Stora Galtsjön,4
Stora Gammelbergstjärnen,8
Stora Getepotten,3
Stora Getsjön,2
Stora Gettjärnet,54
Stora Gissletjärn,8
Stora Gla,65
Stora Glattjärnen,3
Stora Glomåstjärnet,1
Stora Gloppsjön,1
Stora Gloten,8
Stora Graffsjön,3
Stora Granbergstjärnen,4
Stora Gransjön,35
Stora Gravtjärn,8
Stora Gravtjärnen,15
Stora Grubben,2
Stora Grubbsjön,1
Stora Grundsjön,3
Stora Grycken,10
Stora Gryten,12
Stora Grytgölen,11
Stora Grytsjön,16
Stora Gryttingen,6
Stora Grängen,10
Stora Gräsbergstjärnen,6
Stora Gräsingetjärnet,2
Stora Grästjärnet,1
Stora Grågås Vattnet,8
Stora Grönsjön,8
Stora Grötevatten,4
Stora Gullskivan,6
Stora Gunnarsvattnet,8
Stora Gunnersgölen,6
Stora Gupptjärn,2
Stora Gäddetjärn,8
Stora Gäddetjärnet,2
Stora Gäddtjärnen,6
Stora Gällsjön,4
Stora Gässen,2
Stora Gårdsjön,4
Stora Gårkätteln,23
Stora Gåsevattnet,4
Stora Gåstjärn,8
Stora Gökstjärn,4
Stora Gönsjön,18
Stora Hagasjö,8
Stora Hagasjön,16
Stora Hagetjärr,3
Stora Hagtjärnen,10
Stora Hallesjön,12
Stora Hallången,35
Stora Halsjön,4
Stora Halvardstjärn,1
Stora Hamnträsket,1
Stora Hampsjön,1
Stora Hannebergstjärn,6
Stora Haraldstjärnet,6
Stora Harasjön,7
Stora Harpsjön,2
Stora Harrsjön,4
Stora Harrträsket,107
Stora Harundsjön,7
Stora Hasjön,5
Stora Havsjön,25
Stora Hedtjärnen,4
Stora Hemsjön,7
Stora Hensjön,58
Stora Hissjön,29
Stora Hjortsjön,6
Stora Hjärtmyrtjärn,4
Stora Holk,10
Stora Holmevatten,21
Stora Holmevattnet,12
Stora Holmsjön,18
Stora Hornsjön,91
Stora Horssjön,36
Stora Hundsjön,5
Stora Hyggesjön,1
Stora Hällesjön,12
Stora Hällungen,16
Stora Häradssjön,15
Stora Härjsjön,10
Stora Härnösandstjärnen,6
Stora Härsjön,35
Stora Hässleholmssjön,21
Stora Hästefjorden,54
Stora Hästevatten,4
Stora Häståstjärnen,8
Stora Hättsjön,17
Stora Hålsjön,71
Stora Håltjärn,2
Stora Hån,12
Stora Håtjärnen,3
Stora Håven,7
Stora Högebergstjärn,1
Stora Högsjön,6
Stora Hökelsvattnet,12
Stora Idträsket,9
Stora Igelkärr,12
Stora Igeltjärnen,12
Stora Igeltjärnet,4
Stora Iglasjön,1
Stora Iglatjärn,9
Stora Illingen,7
Stora Israelsjön,15
Stora Issjön,3
Stora Jälken,5
Stora Kangaslamm,3
Stora Karmortjärnen,4
Stora Karsjön,4
Stora Kasetjärn,6
Stora Kedjen,8
Stora Kisjön,8
Stora Klavetjärn,5
Stora Kleven,10
Stora Klevsjön,2
Stora Klittjärn,2
Stora Kloten,2
Stora Koletjärnet,4
Stora Kollsjön,7
Stora Kolsjön,6
Stora Konnsjön,3
Stora Kopparetjärnen,6
Stora Korsilamm,5
Stora Korslången,7
Stora Korstjärnet,2
Stora Krigstjärnen,6
Stora Kringsjön,11
Stora Krokevattnet,4
Stora Kroksjön,150
Stora Kroktjärn,5
Stora Kroktjärnen,4
Stora Krokvattnet,13
Stora Kråktjärnen,10
Stora Kumlan,4
Stora Kungsbergstjärn,3
Stora Kungsholmstjärnen,5
